Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,G,BF,1B%,x1B%,2B%,x2B%,3B%,x3B%,HR%,xHR%,XBH%,xXBH%
4573,1700669785,E. Simpson,Espn Simpson,Simpson,Espn,P,Butler University,BUT,730283520,Butler,BBC,R,R,5,27,14.8%,19.5%,3.7%,2.2%,0.0%,0.0%,3.7%,4.3%,7.4%,4.0%
4574,1105387776,C. Lazo,Charlie Lazo,Lazo,Charlie,P,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,R,R,7,87,19.5%,24.4%,5.7%,5.8%,1.1%,0.0%,1.1%,4.3%,8.0%,7.8%
4575,1712310079,P. Galvin,Patrick Galvin,Galvin,Patrick,P,Seattle University,SEA,4504,Seattle,BBC,L,R,18,119,15.1%,13.8%,4.2%,3.9%,0.8%,0.0%,2.5%,4.3%,7.6%,6.2%
4576,1582822335,D. Zentko,Dylan Zentko,Zentko,Dylan,P,Murray State University,MURR,730188032,Murray State,BBC,L,L,22,236,17.4%,16.1%,5.5%,7.4%,0.4%,0.0%,1.7%,4.3%,7.6%,10.4%
4577,1455688467,D. Fletcher,Derrell Fletcher,Fletcher,Derrell,P,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,17,128,14.1%,16.2%,4.7%,4.5%,0.0%,0.0%,3.9%,4.3%,8.6%,6.7%
4578,1948410515,P. Jibben,Payten Jibben,Jibben,Payten,P,University of Illinois-Chicago,UIC,5379,Illinois-Chicago,BBC,R,R,8,55,16.4%,20.7%,9.1%,5.7%,0.0%,0.0%,5.5%,4.3%,14.5%,8.0%
4579,1093144576,A. Davis II,Alton Davis II,Davis II,Alton,P,University of Georgia,UGA,226,Georgia,BBC,L,L,19,105,19.0%,16.3%,3.8%,4.6%,0.0%,0.0%,4.8%,4.3%,8.6%,7.6%
4580,1809398321,H. Lollin,Harrison Lollin,Lollin,Harrison,P,Penn State University,PSU,5326,Penn State,BBC,R,R,20,136,15.4%,11.3%,5.9%,3.5%,2.2%,0.0%,4.4%,4.3%,12.5%,6.5%
4581,1914825545,L. Kalfsbeek,Luke Kalfsbeek,Kalfsbeek,Luke,P,Cal Poly,CP,5487,Cal Poly,BBC,L,L,13,132,22.0%,16.3%,5.3%,6.1%,0.0%,0.0%,3.8%,4.3%,9.1%,9.0%
4582,1100625664,O. Johnson,Olin Johnson,Johnson,Olin,P,University of North Carolina,UNC,730181888,North Carolina,BBC,R,R,17,125,16.8%,18.4%,0.0%,4.4%,0.0%,0.0%,3.2%,4.3%,3.2%,7.8%
4583,1193498624,A. Valle,AJ Valle,Valle,AJ,P,Columbia University,CLMB,730319104,Columbia,BBC,R,R,4,23,17.4%,8.0%,0.0%,4.1%,0.0%,0.0%,13.0%,4.3%,13.0%,5.9%
4584,1152908288,A. Tsengeg,Amar Tsengeg,Tsengeg,Amar,P,Northwestern University,NW,730247680,Northwestern,BBC,R,R,15,151,15.2%,19.2%,6.0%,6.4%,1.3%,0.0%,4.0%,4.3%,11.3%,8.6%
4585,1188253184,A. Day,Alex Day,Day,Alex,P,Northern Illinois University,NIU,730386176,Northern Illinois,BBC,R,R,15,83,13.3%,17.0%,9.6%,7.9%,1.2%,0.0%,2.4%,4.3%,13.3%,9.9%
4586,1617002744,M. Spada,Matt Spada,Spada,Matt,P,Boston College,BC,227,Boston College,BBC,L,L,5,18,16.7%,18.6%,0.0%,3.2%,0.0%,0.0%,5.6%,4.3%,5.6%,6.7%
4587,1281584640,D. Gonzalez,Daniel Gonzalez,Gonzalez,Daniel,P,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,R,R,13,241,10.8%,14.4%,4.6%,5.0%,0.0%,0.0%,3.3%,4.3%,7.9%,7.9%
4588,1584179280,C. Chatterton,Christian Chatterton,Chatterton,Christian,P,Auburn University,AUB,5466,Auburn,BBC,R,R,14,214,8.9%,11.6%,4.2%,4.2%,0.5%,0.0%,3.7%,4.3%,8.4%,7.3%
4589,1904968279,R. Oakes,Ryan Oakes,Oakes,Ryan,P,University of Nevada,NEV,4784,Nevada,BBC,R,R,12,108,13.0%,14.5%,7.4%,4.9%,1.9%,0.0%,3.7%,4.3%,13.0%,8.2%
4590,1143651051,B. McCollough,Brayden McCollough,McCollough,Brayden,P,Virginia Commonwealth University,VCU,730179328,VCU,BBC,R,R,10,65,15.4%,11.6%,4.6%,2.4%,0.0%,0.0%,4.6%,4.3%,9.2%,4.5%
4591,1084391680,H. Calhoun,Hudson Calhoun,Calhoun,Hudson,P,University of Mississippi,MISS,5322,Ole Miss,BBC,R,R,21,112,5.4%,9.4%,4.5%,4.2%,0.0%,0.0%,3.6%,4.3%,8.0%,6.7%
4592,1209842305,T. Jones,Tate Jones,Jones,Tate,P,East Tennessee State University,ETSU,4844,East Tennessee State,BBC,L,R,10,38,18.4%,19.3%,10.5%,4.1%,0.0%,0.0%,2.6%,4.3%,13.2%,7.1%
4593,1516078572,W. Fox,Will Fox,Fox,Will,P,Fairfield University,FAIR,730380544,Fairfield,BBC,R,R,14,77,14.3%,14.6%,9.1%,2.5%,0.0%,0.0%,2.6%,4.3%,11.7%,5.7%
4594,1586311700,J. Burnham,Jacob Burnham,Burnham,Jacob,P,Boston College,BC,227,Boston College,BBC,R,L,11,114,19.3%,18.8%,2.6%,4.0%,0.0%,0.0%,5.3%,4.3%,7.9%,7.2%
4595,1781140705,L. Wirt,Logan Wirt,Wirt,Logan,P,Bethune-Cookman University,COOK,730152960,Bethune-Cookman,BBC,R,R,12,95,13.7%,14.4%,3.2%,2.6%,0.0%,0.0%,0.0%,4.3%,3.2%,4.8%
4596,1103404578,A. Bassett,Ashton Bassett,Bassett,Ashton,P,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,L,L,16,151,15.2%,12.4%,4.6%,4.3%,0.0%,0.0%,4.6%,4.3%,9.3%,7.0%
4597,1342168269,C. Fiveash,Caden Fiveash,Fiveash,Caden,P,Northwestern State University,NWST,730255872,Northwestern State,BBC,L,R,16,118,16.9%,12.9%,1.7%,2.7%,0.0%,0.0%,2.5%,4.3%,4.2%,5.5%
4598,1427676460,T. Jones,Tyler Jones,Jones,Tyler,P,University of Oregon,ORE,4807,Oregon,BBC,R,R,2,11,18.2%,8.6%,0.0%,2.1%,0.0%,0.0%,0.0%,4.3%,0.0%,5.3%
4599,1162505216,I. May,Ian May,May,Ian,P,UCLA,UCLA,5048,UCLA,BBC,R,L,27,304,13.5%,15.6%,2.0%,4.3%,0.7%,0.0%,4.9%,4.3%,7.6%,7.4%
4600,1310807296,N. Lottchea,Nick Lottchea,Lottchea,Nick,P,College of William & Mary,WM,730232064,William & Mary,BBC,L,L,19,243,16.9%,15.2%,3.3%,3.9%,1.2%,0.0%,4.5%,4.3%,9.1%,7.1%
4601,1242803712,S. Perkins,Sean Perkins,Perkins,Sean,P,University of Akron,AKR,540536064,Akron,BBC,R,R,21,154,17.5%,15.9%,5.2%,4.3%,0.0%,0.0%,3.9%,4.3%,9.1%,7.2%
4602,1195501312,C. Diaz,Chris Diaz,Diaz,Chris,P,Florida Gulf Coast University,FGCU,4964,Florida Gulf Coast,BBC,R,R,13,319,16.0%,13.8%,4.4%,4.6%,0.0%,0.0%,2.5%,4.3%,6.9%,8.1%
4603,1086140416,B. Krzysiak,Brody Krzysiak,Krzysiak,Brody,P,Kent State University,KENT,730315008,Kent State,BBC,R,R,13,89,16.9%,18.8%,5.6%,6.8%,0.0%,0.0%,1.1%,4.3%,6.7%,10.8%
4604,1299983104,J. Whitlock,Jack Whitlock,Whitlock,Jack,P,University of Iowa,IOWA,1232,Iowa,BBC,L,R,13,64,12.5%,12.2%,1.6%,3.8%,0.0%,0.0%,4.7%,4.3%,6.3%,7.2%
4605,1360471552,M. Malki,Michael Malki,Malki,Michael,P,California Baptist University,CBU,5091,California Baptist,BBC,R,R,10,32,6.3%,5.1%,0.0%,2.0%,0.0%,0.0%,6.3%,4.3%,6.3%,4.0%
4606,1025956486,A. Maltos-Garcia,Alejandro Maltos-Garcia,Maltos-Garcia,Alejandro,P,New Mexico State University,NMSU,730302720,New Mexico State,BBC,R,R,6,35,20.0%,14.9%,5.7%,3.5%,0.0%,0.0%,2.9%,4.3%,8.6%,4.9%
4607,1928125025,L. Martin,Landon Martin,Martin,Landon,P,Cal State Fullerton,CSF,5414,CSU Fullerton,BBC,R,R,14,79,24.1%,18.1%,2.5%,5.3%,0.0%,0.0%,2.5%,4.3%,5.1%,8.3%
4608,1593363715,D. Reilly-Bell,Diego Reilly-Bell,Reilly-Bell,Diego,P,Fordham University,FOR,730324992,Fordham,BBC,R,R,5,22,13.6%,9.0%,0.0%,0.7%,0.0%,0.0%,4.5%,4.3%,4.5%,2.9%
4609,1162036992,H. Lewis,Hayden Lewis,Lewis,Hayden,P,New Mexico State University,NMSU,730302720,New Mexico State,BBC,R,R,10,140,16.4%,17.3%,6.4%,4.3%,1.4%,0.0%,3.6%,4.3%,11.4%,7.7%
4610,1102493184,H. Dejong,Holden Dejong,Dejong,Holden,P,New Jersey Institute of Technology,NJIT,730313216,NJIT,BBC,L,L,6,134,11.2%,12.7%,5.2%,7.4%,0.0%,0.0%,2.2%,4.3%,7.5%,9.7%
4611,1330739712,C. Batuyios,Chris Batuyios,Batuyios,Chris,P,St. John's University (NY),SJU,4285,St. John's,BBC,R,R,13,138,14.5%,15.0%,4.3%,4.4%,2.2%,0.0%,3.6%,4.3%,10.1%,7.4%
4612,1222787328,H. Painter,Harry Painter,Painter,Harry,TWP,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,5,62,14.5%,17.7%,4.8%,5.3%,0.0%,0.0%,4.8%,4.3%,9.7%,7.0%
4613,1097589504,J. Yarberry,Jackson Yarberry,Yarberry,Jackson,P,"Indiana University, Bloomington",IND,4866,Indiana,BBC,R,R,10,87,11.5%,11.0%,5.7%,4.4%,0.0%,0.0%,5.7%,4.3%,11.5%,7.4%
4614,1108464128,P. Mastrian IV,Patrick Mastrian IV,Mastrian IV,Patrick,P,Miami University (Ohio),M-OH,730379264,Miami (OH),BBC,R,R,12,129,20.9%,18.0%,4.7%,5.0%,0.0%,0.0%,3.9%,4.3%,8.5%,8.1%
4615,1299957504,B. Barfield,Brett Barfield,Barfield,Brett,P,Georgia Tech,GT,100,Georgia Tech,BBC,L,L,20,69,15.9%,14.4%,1.4%,4.4%,0.0%,0.0%,5.8%,4.3%,7.2%,7.2%
4616,1043546293,M. Torres,Maverick Torres,Torres,Maverick,P,University of West Georgia,UOWG,730308864,West Georgia,BBC,R,R,10,77,20.8%,7.6%,1.3%,1.8%,0.0%,0.0%,3.9%,4.3%,5.2%,5.6%
4617,1239369472,K. Reed,Kevin Reed,Reed,Kevin,P,University of Evansville,EVAN,730327808,Evansville,BBC,L,L,14,338,16.6%,14.0%,5.3%,4.3%,0.0%,0.0%,5.3%,4.3%,10.7%,7.6%
4618,1263954688,J. Ford,Jermel Ford,Ford,Jermel,TWP,Alcorn State University,ALCN,5376,Alcorn State,BBC,L,L,14,322,15.5%,10.3%,6.8%,5.3%,0.9%,0.0%,2.2%,4.3%,9.9%,6.7%
4619,1213039616,N. Keljo,Nelson Keljo,Keljo,Nelson,P,Oregon State University,ORST,3111,Oregon State,BBC,L,L,17,255,11.8%,13.0%,3.5%,4.2%,0.0%,0.0%,2.7%,4.3%,6.3%,7.2%
4620,1202717440,A. Philpott,Alex Philpott,Philpott,Alex,P,University of Florida,FLA,730168320,Florida,BBC,R,R,22,173,15.0%,13.8%,4.6%,3.5%,0.0%,0.0%,4.0%,4.3%,8.7%,6.6%
4621,1424021277,P. Green,PJ Green,Green,PJ,P,University of Missouri,MIZZ,4806,Missouri,BBC,R,R,18,130,13.1%,14.4%,3.1%,4.3%,0.8%,0.0%,4.6%,4.3%,8.5%,6.3%
4622,1945290525,J. Hibbard,Jack Hibbard,Hibbard,Jack,P,Arkansas State University,ARST,730290176,Arkansas State,BBC,R,R,12,240,14.6%,17.7%,3.8%,5.0%,0.0%,0.0%,5.4%,4.3%,9.2%,8.5%
4623,1483854437,B. Hamlin,Brendan Hamlin,Hamlin,Brendan,P,University of Arkansas-Pine Bluff,ARPB,5377,Arkansas-Pine Bluff,BBC,R,R,18,281,17.4%,16.0%,5.0%,6.7%,1.1%,0.0%,2.1%,4.4%,8.2%,8.8%
4624,1176126208,C. Nielson,Cameron Nielson,Nielson,Cameron,P,University of Utah,UTAH,730328320,Utah,BBC,R,R,13,118,16.9%,14.9%,5.1%,5.2%,0.8%,0.0%,2.5%,4.4%,8.5%,7.7%
4625,1604168702,M. Hammond,Max Hammond,Hammond,Max,P,Central Michigan University,CMU,5342,Central Michigan,BBC,R,L,20,107,15.0%,14.1%,2.8%,4.8%,1.9%,0.0%,3.7%,4.4%,8.4%,6.8%
4626,1098302464,J. Volo,Jack Volo,Volo,Jack,P,Georgetown University,GTWN,2330,Georgetown,BBC,R,R,22,126,16.7%,14.8%,4.0%,2.5%,0.8%,0.0%,3.2%,4.4%,7.9%,5.5%
4627,1162585344,M. Fortes,Michael Fortes,Fortes,Michael,P,University of Dayton,DAY,730194688,Dayton,BBC,R,R,7,43,11.6%,12.1%,9.3%,3.6%,0.0%,0.0%,2.3%,4.4%,11.6%,6.1%
4628,1207885056,A. Abler,Andrew Abler,Abler,Andrew,P,Harvard University,HARV,5450,Harvard,BBC,R,R,14,106,17.9%,16.9%,6.6%,4.9%,0.0%,0.0%,2.8%,4.4%,9.4%,7.0%
4629,1191519232,A. Harbour,Andrew Harbour,Harbour,Andrew,P,University of Southern California,USC,5047,USC,BBC,R,R,8,45,11.1%,10.0%,2.2%,4.2%,2.2%,0.0%,4.4%,4.4%,8.9%,6.7%
4630,1105489664,S. Episcope,Sean Episcope,Episcope,Sean,P,Princeton University,PRIN,730198784,Princeton,BBC,R,R,4,72,5.6%,12.5%,0.0%,1.9%,0.0%,0.0%,4.2%,4.4%,4.2%,5.8%
4631,1997951719,J. Pineiro,Joel Pineiro,Pineiro,Joel,P,University of Cincinnati,CIN,5465,Cincinnati,BBC,R,R,19,189,15.3%,17.1%,5.8%,5.0%,0.0%,0.0%,4.8%,4.4%,10.6%,8.2%
4632,1163051157,C. Schrader,Caden Schrader,Schrader,Caden,P,Indiana State University,INST,730350080,Indiana State,BBC,R,R,3,20,20.0%,21.7%,5.0%,4.4%,0.0%,0.0%,5.0%,4.4%,10.0%,7.0%
4633,1220541184,H. Cain,Harry Cain,Cain,Harry,P,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,R,R,19,277,14.8%,14.9%,2.5%,3.7%,0.4%,0.0%,3.2%,4.4%,6.1%,6.9%
4634,1798423777,A. Espinoza,Alejandro Espinoza,Espinoza,Alejandro,P,Central Michigan University,CMU,5342,Central Michigan,BBC,R,R,15,320,21.3%,20.1%,4.7%,5.0%,1.3%,0.0%,3.4%,4.4%,9.4%,8.2%
4635,1297650176,D. Siesky,Dylan Siesky,Siesky,Dylan,P,University of Richmond,RICH,730171904,Richmond,BBC,R,R,10,62,11.3%,10.1%,1.6%,2.5%,0.0%,0.0%,4.8%,4.4%,6.5%,5.2%
4636,1007182648,J. Rodarte,Jordan Rodarte,Rodarte,Jordan,P,Fordham University,FOR,730324992,Fordham,BBC,R,R,7,78,12.8%,11.5%,6.4%,6.0%,3.8%,0.0%,5.1%,4.4%,15.4%,8.1%
4637,1530532128,T. Ray,Tyler Ray,Ray,Tyler,P,Utah Tech University,UTU,730318592,Utah Tech,BBC,R,R,19,242,11.2%,14.1%,3.3%,4.2%,0.4%,0.0%,5.0%,4.4%,8.7%,7.0%
4638,1239337216,B. Reimers,Ben Reimers,Reimers,Ben,P,Stanford University,STAN,730251264,Stanford,BBC,R,R,19,109,13.8%,13.9%,6.4%,4.7%,1.8%,0.0%,4.6%,4.4%,12.8%,7.5%
4639,1173787904,K. Kram,Kaden Kram,Kram,Kaden,P,Princeton University,PRIN,730198784,Princeton,BBC,R,R,15,153,21.6%,19.2%,5.9%,7.3%,1.3%,0.4%,3.3%,4.4%,10.5%,9.8%
4640,1162151424,J. Lopez,Jack Lopez,Lopez,Jack,P,University of Texas Rio Grande Valley,UTRGV,730192128,UT Rio Grande Valley,BBC,R,R,24,161,19.3%,14.4%,6.2%,5.8%,0.6%,0.0%,1.9%,4.4%,8.7%,8.7%
4641,1299084032,Z. Kelly,Zach Kelly,Kelly,Zach,P,UMBC,UMBC,730210304,UMBC,BBC,R,R,12,72,12.5%,12.3%,2.8%,3.0%,2.8%,0.0%,4.2%,4.4%,9.7%,5.7%
4642,1269604352,J. Mayes,Justin Mayes,Mayes,Justin,P,University of Notre Dame,ND,225,Notre Dame,BBC,L,L,13,48,20.8%,9.2%,0.0%,1.5%,0.0%,0.0%,4.2%,4.4%,4.2%,4.3%
4643,1342167278,C. McDonald,Caden McDonald,McDonald,Caden,P,University of Florida,FLA,730168320,Florida,BBC,R,R,20,128,14.8%,13.0%,3.9%,5.0%,0.0%,0.0%,4.7%,4.4%,8.6%,7.9%
4644,1105462506,J. Urban,Jimmy Urban,Urban,Jimmy,P,"University of Hawaii, Manoa",HAW,730158848,Hawaii,BBC,L,L,8,37,13.5%,8.6%,2.7%,1.4%,2.7%,0.0%,0.0%,4.4%,5.4%,4.5%
4645,1237059584,B. Rudis,Brad Rudis,Rudis,Brad,P,Texas A&M University,TXAM,3032,Texas A&M,BBC,R,R,20,135,14.1%,13.6%,1.5%,4.6%,0.7%,0.0%,3.0%,4.4%,5.2%,7.8%
4646,1131534592,C. Canavan,Chris Canavan,Canavan,Chris,P,San Diego State University,SDSU,730218496,San Diego State,BBC,L,L,19,110,22.7%,18.4%,3.6%,3.2%,0.0%,0.0%,3.6%,4.4%,7.3%,5.8%
4647,1682471110,T. Stowe,Trevor Stowe,Stowe,Trevor,P,Washington State University,WSU,4505,Washington State,BBC,R,R,23,135,14.8%,10.3%,3.7%,4.0%,2.2%,0.0%,3.0%,4.4%,8.9%,6.2%
4648,1091198155,N. Roycraft,Nolan Roycraft,Roycraft,Nolan,P,Rice University,RICE,2352,Rice,BBC,L,L,13,83,21.7%,24.6%,2.4%,3.8%,0.0%,0.0%,6.0%,4.4%,8.4%,6.8%
4649,1239316480,M. Ebner,Michael Ebner,Ebner,Michael,P,University of Southern California,USC,5047,USC,BBC,R,R,7,55,14.5%,14.6%,9.1%,5.3%,0.0%,0.0%,3.6%,4.4%,12.7%,7.9%
4650,1342166829,C. Bell,Cayson Bell,Bell,Cayson,P,Brigham Young University,BYU,730257152,BYU,BBC,R,R,9,92,10.9%,15.2%,6.5%,5.3%,2.2%,0.0%,3.3%,4.4%,12.0%,7.7%
4651,1547673911,Z. Kilby,Zach Kilby,Kilby,Zach,P,Florida Atlantic University,FAU,339,Florida Atlantic,BBC,L,L,22,243,14.4%,18.7%,4.5%,4.6%,0.0%,0.0%,3.3%,4.4%,7.8%,7.6%
4652,1749489965,J. Berg,Jack Berg,Berg,Jack,P,University of Arizona,ARIZ,232,Arizona,BBC,L,L,5,21,19.0%,10.3%,4.8%,2.5%,4.8%,0.0%,4.8%,4.4%,14.3%,4.6%
4653,1569553909,J. Galang,Jared Galang,Galang,Jared,P,Fresno State,FRES,730384384,Fresno State,BBC,R,R,17,100,21.0%,16.0%,3.0%,5.3%,0.0%,0.0%,4.0%,4.4%,7.0%,7.5%
4654,1100939776,Z. Karson,Zach Karson,Karson,Zach,P,Fordham University,FOR,730324992,Fordham,BBC,R,L,6,116,12.1%,10.5%,6.9%,5.0%,0.0%,0.0%,3.4%,4.4%,10.3%,8.0%
4655,1342169043,A. Cromwell,Alex Cromwell,Cromwell,Alex,P,Towson University,TOWS,730318336,Towson,BBC,R,R,3,15,13.3%,13.8%,6.7%,1.9%,0.0%,0.0%,6.7%,4.4%,13.3%,2.9%
4656,1202196992,D. Pollard,Davin Pollard,Pollard,Davin,P,Austin Peay State University,PEAY,730219520,Austin Peay,BBC,R,R,4,16,6.3%,8.9%,0.0%,4.3%,0.0%,0.0%,6.3%,4.4%,6.3%,6.0%
4657,1192616148,R. Furey,Ryan Furey,Furey,Ryan,P,University of North Florida,UNF,730296832,North Florida,BBC,R,R,16,149,18.8%,19.9%,2.7%,5.7%,0.0%,0.0%,3.4%,4.4%,6.0%,7.8%
4658,1972776483,M. Davenport,Mason Davenport,Davenport,Mason,P,Stetson University,STET,730261504,Stetson,BBC,R,R,16,178,17.4%,13.3%,2.2%,4.5%,0.0%,0.0%,5.1%,4.4%,7.3%,7.7%
4659,1820732851,A. Esker,Alex Esker,Esker,Alex,P,Western Illinois University,WIU,730370560,Western Illinois,BBC,L,L,13,62,11.3%,1.4%,4.8%,2.4%,0.0%,0.0%,6.5%,4.4%,11.3%,5.3%
4660,1284211968,J. Porter,Jake Porter,Porter,Jake,P,Brigham Young University,BYU,730257152,BYU,BBC,R,R,19,133,12.0%,17.5%,6.8%,5.9%,0.0%,0.0%,4.5%,4.4%,11.3%,8.5%
4661,1112939776,C. Allen,Cooper Allen,Allen,Cooper,P,UNC Wilmington,UNCW,730229504,UNC Wilmington,BBC,R,R,20,151,13.2%,12.6%,3.3%,4.5%,0.0%,0.0%,4.0%,4.4%,7.3%,7.8%
4662,1186326016,O. Bishop,Owen Bishop,Bishop,Owen,P,South Dakota State University,SDST,730323200,South Dakota State,BBC,R,R,13,131,21.4%,16.8%,4.6%,4.5%,2.3%,0.0%,3.1%,4.4%,9.9%,7.3%
4663,1333487872,P. Hutyra,Parker Hutyra,Hutyra,Parker,P,Texas Tech University,TTU,2350,Texas Tech,BBC,R,R,5,38,13.2%,12.2%,0.0%,3.7%,0.0%,0.0%,5.3%,4.4%,5.3%,7.2%
4664,1719503185,R. Johnson,Ryan Johnson,Johnson,Ryan,P,Georgia Tech,GT,100,Georgia Tech,BBC,R,R,5,24,20.8%,11.6%,4.2%,4.1%,0.0%,0.0%,4.2%,4.4%,8.3%,6.8%
4665,1310580736,B. Gebhardt,Braden Gebhardt,Gebhardt,Braden,P,Youngstown State University,YSU,730284544,Youngstown State,BBC,L,L,19,223,18.4%,17.9%,2.7%,3.9%,1.3%,0.0%,3.6%,4.4%,7.6%,6.8%
4666,1368334209,B. Herrmann,Brent Herrmann,Herrmann,Brent,P,High Point University,HP,730321152,High Point,BBC,L,L,6,34,8.8%,13.3%,5.9%,3.0%,0.0%,0.0%,5.9%,4.4%,11.8%,5.2%
4667,1224910717,B. Oliver,Brendin Oliver,Oliver,Brendin,P,University of Cincinnati,CIN,5465,Cincinnati,BBC,R,R,9,72,11.1%,14.2%,5.6%,4.9%,1.4%,0.0%,6.9%,4.4%,13.9%,7.5%
4668,1143043584,A. Johnson,Andrew Johnson,Johnson,Andrew,P,University of Maryland-College Park,MD,730172928,Maryland,BBC,L,L,21,150,10.7%,9.2%,3.3%,2.8%,0.0%,0.0%,4.7%,4.4%,8.0%,5.3%
4669,1162228736,T. Mihalinac,Talon Mihalinac,Mihalinac,Talon,P,New Jersey Institute of Technology,NJIT,730313216,NJIT,BBC,R,R,15,112,15.2%,17.9%,3.6%,3.8%,0.9%,0.0%,1.8%,4.4%,6.3%,6.4%
4670,1239153480,T. Haarer,Toby Haarer,Haarer,Toby,P,Florida International University,FIU,4468,Florida International,BBC,R,R,6,26,7.7%,9.7%,7.7%,3.5%,0.0%,0.0%,3.8%,4.4%,11.5%,6.4%
4671,1235573249,D. Goff,Dylan Goff,Goff,Dylan,P,Cal State Fullerton,CSF,5414,CSU Fullerton,BBC,R,R,6,37,18.9%,13.6%,13.5%,5.4%,0.0%,0.0%,0.0%,4.4%,13.5%,9.3%
4672,1201822720,C. Throneberry,Connor Throneberry,Throneberry,Connor,P,Penn State University,PSU,5326,Penn State,BBC,R,R,9,45,24.4%,14.2%,6.7%,5.0%,0.0%,0.0%,6.7%,4.4%,13.3%,8.2%
4673,1073393100,J. Otis,Jack Otis,Otis,Jack,P,Central Michigan University,CMU,5342,Central Michigan,BBC,R,R,15,67,9.0%,9.8%,3.0%,3.6%,0.0%,0.0%,4.5%,4.4%,7.5%,6.0%
4674,1294964736,G. Smith,Gage Smith,Smith,Gage,P,Oakland University,OAK,5386,Oakland,BBC,R,R,12,53,18.9%,18.2%,5.7%,5.2%,1.9%,0.0%,5.7%,4.4%,13.2%,7.8%
4675,1181602304,A. Denham,Aidan Denham,Denham,Aidan,P,UMBC,UMBC,730210304,UMBC,BBC,R,R,7,42,9.5%,13.5%,14.3%,3.8%,0.0%,0.0%,4.8%,4.4%,19.0%,6.3%
4676,1310399232,C. Knox,Connor Knox,Knox,Connor,P,George Mason University,GMU,730265088,George Mason,BBC,R,R,8,110,8.2%,12.0%,2.7%,4.7%,0.0%,0.0%,5.5%,4.4%,8.2%,8.4%
4677,1310893568,C. Plummer,Caden Plummer,Plummer,Caden,P,Virginia Military Institute,VMI,730173440,VMI,BBC,R,R,14,277,15.9%,16.6%,3.6%,4.0%,0.4%,0.0%,4.3%,4.4%,8.3%,7.5%
4678,1341504512,P. Marlatt,Parker Marlatt,Marlatt,Parker,P,University of South Carolina,SCAR,730348544,South Carolina,BBC,R,R,25,119,13.4%,11.9%,3.4%,5.2%,0.0%,0.0%,4.2%,4.4%,7.6%,8.5%
4679,1273289472,D. Jacobs,Dylan Jacobs,Jacobs,Dylan,P,Stetson University,STET,730261504,Stetson,BBC,R,R,9,83,15.7%,15.2%,4.8%,7.2%,0.0%,0.0%,3.6%,4.5%,8.4%,10.4%
4680,1128544768,R. McAdams,Reilly McAdams,McAdams,Reilly,P,University of Washington,WASH,3110,Washington,BBC,R,R,16,205,16.6%,17.4%,4.4%,5.1%,0.0%,0.0%,2.9%,4.5%,7.3%,7.7%
4681,1205098240,J. Pace,Jackson Pace,Pace,Jackson,P,Pepperdine University,PEPP,730338304,Pepperdine,BBC,R,R,16,117,14.5%,14.7%,5.1%,4.4%,0.9%,0.0%,4.3%,4.5%,10.3%,6.8%
4682,1334313472,R. Kraft,Ryan Kraft,Kraft,Ryan,P,"Indiana University, Bloomington",IND,4866,Indiana,BBC,L,L,20,271,14.0%,15.1%,3.3%,5.0%,1.5%,0.0%,4.8%,4.5%,9.6%,8.6%
4683,1153245952,T. Alleman,Tyler Alleman,Alleman,Tyler,P,Santa Clara University,SCU,730297600,Santa Clara,BBC,R,R,12,107,20.6%,18.3%,3.7%,3.6%,0.0%,0.0%,4.7%,4.5%,8.4%,6.4%
4684,1162566912,E. Gonzales,Erick Gonzales,Gonzales,Erick,P,Jackson State University,JKST,730378240,Jackson State,BBC,R,R,18,387,12.9%,19.0%,3.9%,3.5%,0.5%,0.0%,2.3%,4.5%,6.7%,6.4%
4685,1821920924,C. Mohan,Connor Mohan,Mohan,Connor,P,Texas Tech University,TTU,2350,Texas Tech,BBC,R,R,12,154,14.3%,17.4%,7.8%,6.3%,0.0%,0.0%,5.2%,4.5%,13.0%,9.1%
4686,1064695365,A. Steeves,Austin Steeves,Steeves,Austin,P,Stanford University,STAN,730251264,Stanford,BBC,L,L,7,41,19.5%,18.6%,2.4%,4.0%,4.9%,0.0%,2.4%,4.5%,9.8%,6.8%
4687,1090710125,C. Parks,Cooper Parks,Parks,Cooper,P,University of South Carolina,SCAR,730348544,South Carolina,BBC,R,R,7,36,13.9%,19.0%,5.6%,5.2%,0.0%,0.0%,8.3%,4.5%,13.9%,7.3%
4688,1192608000,M. Martzolf,Max Martzolf,Martzolf,Max,P,Florida Atlantic University,FAU,339,Florida Atlantic,BBC,L,L,26,85,18.8%,14.5%,5.9%,9.0%,0.0%,0.0%,0.0%,4.5%,5.9%,10.6%
