Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,G,SBOpp,SBA,SB,CS,SB%,SB2Opp,SBA2,SB2,CS2,SB2%,SB3Opp,SBA3,SB3,CS3,SB3%,SBAH,SBH,CSH
2787,1097665280,V. Izquierdo,Victor Izquierdo,Izquierdo,Victor,1B,U.S. Naval Academy,NAVY,508,Navy,BBC,R,R,51,77,1,1,0,100.0%,48,1,1,0,100.0%,29,0,0,0,-,0,0,0
2787,1196813569,J. Killelea,Jack Killelea,Killelea,Jack,C,U.S. Naval Academy,NAVY,508,Navy,BBC,R,R,27,64,3,1,2,33.3%,38,4,2,2,50.0%,26,0,0,0,-,0,0,0
2787,1210137600,J. Szestowicki,Justin Szestowicki,Szestowicki,Justin,SS,Elon University,ELON,730252544,Elon,BBC,R,R,43,35,1,1,0,100.0%,23,1,1,0,100.0%,12,0,0,0,-,0,0,0
2787,1332970752,K. Hokenson,Kris Hokenson,Hokenson,Kris,RF,University of Minnesota,MINN,4864,Minnesota,BBC,L,L,35,53,1,1,0,100.0%,31,2,2,0,100.0%,22,0,0,0,-,0,0,0
2787,1269458944,M. Sweeney,Mike Sweeney,Sweeney,Mike,SS,Hofstra University,HOF,730245120,Hofstra,BBC,R,R,23,18,1,1,0,100.0%,11,1,1,0,100.0%,7,0,0,0,-,0,0,0
2787,1097642496,G. Bingham,Gunnar Bingham,Bingham,Gunnar,LF,Murray State University,MURR,730188032,Murray State,BBC,L,R,10,11,1,1,0,100.0%,7,1,1,0,100.0%,4,0,0,0,-,0,0,0
2787,1100780800,J. Kuczik,JP Kuczik,Kuczik,JP,C,Fairfield University,FAIR,730380544,Fairfield,BBC,R,R,48,106,1,1,0,100.0%,70,1,1,0,100.0%,36,0,0,0,-,0,0,0
2787,1332973312,A. Agresti,Adam Agresti,Agresti,Adam,C,St. John's University (NY),SJU,4285,St. John's,BBC,R,R,40,66,1,1,0,100.0%,35,1,1,0,100.0%,31,0,0,0,-,0,0,0
2787,1212942592,C. Backus,Colby Backus,Backus,Colby,CF,University of Tennessee,TENN,730153728,Tennessee,BBC,R,R,16,7,1,1,0,100.0%,2,0,0,0,-,5,0,0,0,-,0,0,0
2787,1084952576,A. Mckenna,Andrew Mckenna,Mckenna,Andrew,C,Tulane University,TULN,730354176,Tulane,BBC,L,R,38,36,1,1,0,100.0%,17,1,1,0,100.0%,19,0,0,0,-,0,0,0
2787,1096805120,J. Millan,Jake Millan,Millan,Jake,1B,Florida Atlantic University,FAU,339,Florida Atlantic,BBC,S,L,55,59,2,1,1,50.0%,30,1,0,1,0.0%,29,0,0,0,-,0,0,0
2787,1135492608,P. Ward,Patrick Ward,Ward,Patrick,3B,Florida Atlantic University,FAU,339,Florida Atlantic,BBC,R,R,34,66,1,1,0,100.0%,41,1,1,0,100.0%,25,0,0,0,-,0,0,0
2787,1202717696,D. LaPointe,Dylan LaPointe,LaPointe,Dylan,C,Florida Atlantic University,FAU,339,Florida Atlantic,BBC,R,R,33,50,1,1,0,100.0%,27,1,1,0,100.0%,23,0,0,0,-,0,0,0
2787,1263647744,J. Thorbahn,Jack Thorbahn,Thorbahn,Jack,1B,Stonehill College,SC,730238464,Stonehill,BBC,L,R,52,106,1,1,0,100.0%,65,1,1,0,100.0%,41,0,0,0,-,0,0,0
2787,1281983744,D. Zemotel,Dylan Zemotel,Zemotel,Dylan,2B,Stonehill College,SC,730238464,Stonehill,BBC,R,R,22,30,1,1,0,100.0%,17,1,1,0,100.0%,13,0,0,0,-,0,0,0
2787,1126283520,J. Sutryk,Johnny Sutryk,Sutryk,Johnny,LF,UNC Charlotte,CHAR,730214400,Charlotte,BBC,R,R,25,14,1,1,0,100.0%,9,1,1,0,100.0%,5,0,0,0,-,0,0,0
2787,1143040000,C. Bayne,Carson Bayne,Bayne,Carson,CF,UNC Charlotte,CHAR,730214400,Charlotte,BBC,R,R,54,94,4,1,3,25.0%,58,4,1,3,25.0%,36,0,0,0,-,0,0,0
2787,1334298880,N. Furcht,Noah Furcht,Furcht,Noah,RF,UNC Charlotte,CHAR,730214400,Charlotte,BBC,R,R,58,96,2,1,1,50.0%,63,2,1,1,50.0%,33,0,0,0,-,0,0,0
2787,1335543552,J. Correa,Juan Correa,Correa,Juan,1B,Appalachian State University,APP,730240256,Appalachian State,BBC,R,R,48,63,1,1,0,100.0%,41,0,0,0,-,22,0,0,0,-,0,0,0
2787,1080782592,T. Phillips,Trace Phillips,Phillips,Trace,P,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,R,R,11,14,1,1,0,100.0%,12,1,1,0,100.0%,2,0,0,0,-,0,0,0
2787,1192763136,C. Vinson,Cale Vinson,Vinson,Cale,2B,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,R,R,22,18,2,1,1,50.0%,10,1,0,1,0.0%,8,1,1,0,100.0%,0,0,0
2787,1213317120,S. Fischer,Samuel Fischer,Fischer,Samuel,3B,Florida International University,FIU,4468,Florida International,BBC,L,R,20,33,1,1,0,100.0%,17,1,1,0,100.0%,16,0,0,0,-,0,0,0
2787,1125677568,S. Greico,Sebastian Greico,Greico,Sebastian,1B,University of South Florida,USF,2292,South Florida,BBC,L,R,47,97,2,1,1,50.0%,58,2,1,1,50.0%,39,0,0,0,-,0,0,0
2787,1184008192,J. Ofarril-Ortiz,Jodany Ofarril-Ortiz,Ofarril-Ortiz,Jodany,SS,Mississippi Valley State University,MVSU,730259200,Mississippi Valley State,BBC,R,R,24,10,1,1,0,100.0%,6,1,1,0,100.0%,4,0,0,0,-,0,0,0
2787,1084413952,J. Gorostola,Javier Gorostola,Gorostola,Javier,2B,Florida Gulf Coast University,FGCU,4964,Florida Gulf Coast,BBC,R,R,18,45,1,1,0,100.0%,28,0,0,0,-,17,0,0,0,-,0,0,0
2787,1085408000,M. Lussier,Matt Lussier,Lussier,Matt,LF,Fairfield University,FAIR,730380544,Fairfield,BBC,L,R,20,7,1,1,0,100.0%,5,1,1,0,100.0%,2,0,0,0,-,0,0,0
2787,1311028736,J. Schattle,Jagger Schattle,Schattle,Jagger,1B,University of Central Arkansas,CARK,730175232,Central Arkansas,BBC,L,L,46,86,1,1,0,100.0%,51,1,1,0,100.0%,35,0,0,0,-,0,0,0
2787,1111880448,W. Bermudez,Will Bermudez,Bermudez,Will,2B,UC Irvine,UCI,3031,UC Irvine,BBC,S,R,57,142,1,1,0,100.0%,83,1,1,0,100.0%,59,0,0,0,-,0,0,0
2787,1142522368,C. Call,Chase Call,Call,Chase,RF,UC Irvine,UCI,3031,UC Irvine,BBC,R,R,52,116,3,1,2,33.3%,71,2,0,2,0.0%,45,1,1,0,100.0%,0,0,0
2787,1310689792,C. McHugh,Chris McHugh,McHugh,Chris,1B,North Carolina State University,NCST,730216448,North Carolina State,BBC,R,R,53,119,2,1,1,50.0%,83,1,1,0,100.0%,36,0,0,0,-,1,0,1
2787,1184798208,J. Gaudreau,Jacob Gaudreau,Gaudreau,Jacob,C,Bryant University,BRY,730266880,Bryant,BBC,L,R,25,58,1,1,0,100.0%,38,0,0,0,-,20,1,1,0,100.0%,0,0,0
2787,1223209984,J. Wenz,Josh Wenz,Wenz,Josh,1B,George Washington University,GW,730249216,George Washington,BBC,L,R,17,17,1,1,0,100.0%,9,1,1,0,100.0%,8,0,0,0,-,0,0,0
2787,1260854272,K. Hoog,Kyle Hoog,Hoog,Kyle,LF,University of Massachusetts,MASS,5451,UMass,BBC,L,R,13,7,3,1,2,33.3%,5,2,1,1,50.0%,2,1,0,1,0.0%,0,0,0
2787,1199284224,J. Hugus,Jackson Hugus,Hugus,Jackson,C,Presbyterian College,PRE,730184192,Presbyterian,BBC,R,R,41,83,3,1,2,33.3%,47,4,2,2,50.0%,36,0,0,0,-,0,0,0
2787,1093158912,H. Cooke,Henry Cooke,Cooke,Henry,C,Virginia Tech,VT,2293,Virginia Tech,BBC,R,R,52,73,1,1,0,100.0%,45,1,1,0,100.0%,28,0,0,0,-,0,0,0
2787,1142714368,C. Sabathia,Carsten Sabathia,Sabathia,Carsten,1B,University of Houston,HOU,3030,Houston,BBC,R,R,27,32,3,1,2,33.3%,15,2,1,1,50.0%,17,1,0,1,0.0%,0,0,0
2787,1190568704,T. Minnick,Tyler Minnick,Minnick,Tyler,C,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,R,R,55,80,4,1,3,25.0%,55,4,1,3,25.0%,25,0,0,0,-,0,0,0
2787,1087175168,E. Winfield,Easton Winfield,Winfield,Easton,LF,University of Texas,TEX,245,Texas,BBC,R,L,24,16,1,1,0,100.0%,11,1,1,0,100.0%,5,0,0,0,-,0,0,0
2787,1310333184,J. Krieg,Jacob Krieg,Krieg,Jacob,1B,Oregon State University,ORST,3111,Oregon State,BBC,R,R,59,91,2,1,1,50.0%,57,2,1,1,50.0%,34,0,0,0,-,0,0,0
2787,1184713216,J. Kang,Jordan Kang,Kang,Jordan,2B,Harvard University,HARV,5450,Harvard,BBC,R,R,34,33,1,1,0,100.0%,19,1,1,0,100.0%,14,0,0,0,-,0,0,0
2787,1284163328,C. McGonigal,Cole McGonigal,McGonigal,Cole,RF,University of Pennsylvania,PENN,730292224,Pennsylvania,BBC,L,L,15,9,1,1,0,100.0%,4,1,1,0,100.0%,5,0,0,0,-,0,0,0
2787,1152810752,D. Camera,Dom Camera,Camera,Dom,C,Hofstra University,HOF,730245120,Hofstra,BBC,R,R,32,56,1,1,0,100.0%,37,2,2,0,100.0%,19,0,0,0,-,0,0,0
2787,1118937600,L. Allen Jr.,Lee Allen Jr.,Allen Jr.,Lee,2B,Prairie View A&M University,PV,4766,Prairie View A&M,BBC,R,R,20,15,5,1,4,20.0%,11,3,0,3,0.0%,4,1,0,1,0.0%,0,0,0
2787,1121519104,J. Williams,Jordon Williams,Williams,Jordon,CF,Prairie View A&M University,PV,4766,Prairie View A&M,BBC,R,R,24,22,2,1,1,50.0%,17,2,1,1,50.0%,5,0,0,0,-,0,0,0
2787,1130833664,A. Avalos,Anthony Avalos,Avalos,Anthony,2B,University of Houston,HOU,3030,Houston,BBC,R,R,21,24,1,1,0,100.0%,16,1,1,0,100.0%,8,0,0,0,-,0,0,0
2787,1099909889,D. Sandifer,Donny Sandifer,Sandifer,Donny,1B,Southern University,SOU,4767,Southern,BBC,R,R,12,22,2,1,1,50.0%,11,2,1,1,50.0%,11,0,0,0,-,0,0,0
2787,1162594304,D. Anderson,Drake Anderson,Anderson,Drake,LF,Arkansas State University,ARST,730290176,Arkansas State,BBC,R,R,36,39,2,1,1,50.0%,20,2,1,1,50.0%,19,0,0,0,-,0,0,0
2787,1157547264,C. Quagliano,Coltin Quagliano,Quagliano,Coltin,2B,University of Illinois,ILL,730163456,Illinois,BBC,R,R,51,75,2,1,1,50.0%,42,2,1,1,50.0%,33,0,0,0,-,0,0,0
2787,1278153216,B. Wilmes,Ben Wilmes,Wilmes,Ben,LF,University of Iowa,IOWA,1232,Iowa,BBC,R,R,52,107,1,1,0,100.0%,56,0,0,0,-,51,1,1,0,100.0%,0,0,0
2787,1228393216,C. Hennings,Connor Hennings,Hennings,Connor,LF,University of Iowa,IOWA,1232,Iowa,BBC,R,R,15,8,2,1,1,50.0%,6,1,0,1,0.0%,2,0,0,0,-,0,0,0
2787,1087411968,C. Sutherland,Curry Sutherland,Sutherland,Curry,TWP,Missouri State University,MOSU,5382,Missouri State,BBC,R,R,48,49,1,1,0,100.0%,27,1,1,0,100.0%,22,0,0,0,-,0,0,0
2787,1138184704,R. Mendoza,Rey Mendoza,Mendoza,Rey,LF,University of the Incarnate Word,IW,730225152,Incarnate Word,BBC,L,L,49,122,1,1,0,100.0%,64,0,0,0,-,58,0,0,0,-,0,0,0
2787,1210577664,T. Cowan,Tyler Cowan,Cowan,Ty,2B,University of the Incarnate Word,IW,730225152,Incarnate Word,BBC,L,R,44,91,2,1,1,50.0%,62,1,0,1,0.0%,29,0,0,0,-,0,0,0
2787,1274313216,J. Gorski,Justin Gorski,Gorski,Justin,3B,Miami University (Ohio),M-OH,730379264,Miami (OH),BBC,L,R,12,12,1,1,0,100.0%,8,1,1,0,100.0%,4,0,0,0,-,0,0,0
2787,1336609280,T. Schuyler,TJ Schuyler,Schuyler,TJ,C,"Indiana University, Bloomington",IND,4866,Indiana,BBC,R,R,35,34,1,1,0,100.0%,19,0,0,0,-,15,1,1,0,100.0%,0,0,0
2787,1287354624,B. Guerin,Blake Guerin,Guerin,Blake,1B,University of Iowa,IOWA,1232,Iowa,BBC,R,R,49,45,1,1,0,100.0%,22,0,0,0,-,23,1,1,0,100.0%,0,0,0
2787,1132136960,G. Young,Gabe Young,Young,Gabe,LF,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,L,L,10,6,1,1,0,100.0%,3,1,1,0,100.0%,3,0,0,0,-,0,0,0
2787,1329239808,B. Norton,Brennen Norton,Norton,Brennen,2B,University of Alabama,ALA,730206976,Alabama,BBC,R,R,44,51,1,1,0,100.0%,28,1,1,0,100.0%,23,0,0,0,-,0,0,0
2787,1297498880,J. Orr,Jacob Orr,Orr,Jacob,LF,University of Maryland-College Park,MD,730172928,Maryland,BBC,R,R,52,97,1,1,0,100.0%,54,0,0,0,-,43,0,0,0,-,0,0,0
2787,1336577280,C. Hacopian,Christopher Hacopian,Hacopian,Christopher,SS,University of Maryland-College Park,MD,730172928,Maryland,BBC,R,R,52,124,3,1,2,33.3%,84,3,1,2,33.3%,40,0,0,0,-,0,0,0
2787,1195546880,C. Diggins,Chase Diggins,Diggins,Chase,2B,University of Kansas,KU,730360064,Kansas,BBC,R,R,52,67,2,1,1,50.0%,44,2,1,1,50.0%,23,0,0,0,-,0,0,0
2787,1271052288,M. Koszewski,Mike Koszewski,Koszewski,Mike,RF,University of Kansas,KU,730360064,Kansas,BBC,L,L,48,27,1,1,0,100.0%,13,1,1,0,100.0%,14,0,0,0,-,0,0,0
2787,1336234752,J. Lazo,Jason Lazo,Lazo,Jason,2B,Texas Southern University,TXSO,4768,Texas Southern,BBC,L,R,32,41,1,1,0,100.0%,23,1,1,0,100.0%,18,0,0,0,-,0,0,0
2787,1123968768,J. Lobliner,Jayden Lobliner,Lobliner,Jayden,C,University of San Diego,USD,5320,San Diego,BBC,R,R,52,92,1,1,0,100.0%,56,1,1,0,100.0%,36,0,0,0,-,0,0,0
2787,1337773312,R. Pelletier,Raphael Pelletier,Pelletier,Raphael,C,University of Kentucky,UK,5362,Kentucky,BBC,L,R,22,14,1,1,0,100.0%,9,1,1,0,100.0%,5,0,0,0,-,0,0,0
2787,1306870785,D. LaSalle,Donovan LaSalle,LaSalle,Donovan,LF,Oklahoma State University,OKST,4245,Oklahoma State,BBC,R,R,25,17,1,1,0,100.0%,12,1,1,0,100.0%,5,0,0,0,-,0,0,0
2787,1306752000,C. Phillips,Cayden Phillips,Phillips,Cayden,C,Kansas State University,KSU,730270464,Kansas State,BBC,R,R,27,25,1,1,0,100.0%,19,0,0,0,-,6,0,0,0,-,0,0,0
2787,1207758080,G. Alveti,Gavin Alveti,Alveti,Gavin,P,University of Central Arkansas,CARK,730175232,Central Arkansas,BBC,R,R,24,9,1,1,0,100.0%,6,0,0,0,-,3,0,0,0,-,0,0,0
2787,1143055616,C. Marmo,Caleb Marmo,Marmo,Caleb,LF,Western Kentucky University,WKU,730212096,Western Kentucky,BBC,L,R,31,16,2,1,1,50.0%,9,1,0,1,0.0%,7,0,0,0,-,0,0,0
2787,1263589632,R. Davis,Ryan Davis,Davis,Ryan,LF,Lehigh University,LEH,730333184,Lehigh,BBC,L,L,31,34,1,1,0,100.0%,16,1,1,0,100.0%,18,0,0,0,-,0,0,0
2787,1182582784,T. Hillier,Three Hillier,Hillier,Three,C,High Point University,HP,730321152,High Point,BBC,L,R,54,102,5,1,4,20.0%,65,5,2,3,40.0%,37,0,0,0,-,1,0,1
2787,1099738624,A. Briseno,Armando Briseno,Briseno,Armando,SS,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,42,81,4,1,3,25.0%,46,3,1,2,33.3%,35,1,0,1,0.0%,0,0,0
2787,1263684864,J. Badawi,Jacob Badawi,Badawi,Jacob,RF,UC Riverside,UCRV,730281728,UC Riverside,BBC,R,R,37,48,1,1,0,100.0%,22,1,1,0,100.0%,26,0,0,0,-,0,0,0
2787,1267007232,C. Charpiot,Connor Charpiot,Charpiot,Connor,1B,Long Beach State University,LBSU,730224128,Long Beach State,BBC,R,R,51,69,2,1,1,50.0%,40,1,1,0,100.0%,29,1,0,1,0.0%,0,0,0
2787,1174782720,C. Howarth,Cole Howarth,Howarth,Cole,1B,California Baptist University,CBU,5091,California Baptist,BBC,R,R,32,14,1,1,0,100.0%,7,1,1,0,100.0%,7,0,0,0,-,0,0,0
2787,1181529088,R. Galloway,Rashawn Galloway,Galloway,Rashawn,C,Texas State University,TXST,5420,Texas State,BBC,R,R,15,23,1,1,0,100.0%,14,2,2,0,100.0%,9,0,0,0,-,0,0,0
2787,1336908800,E. Farris,Ethan Farris,Farris,Ethan,CF,Texas State University,TXST,5420,Texas State,BBC,R,R,17,19,1,1,0,100.0%,10,0,0,0,-,9,0,0,0,-,0,0,0
2787,1204946944,W. Vierling,Will Vierling,Vierling,Will,C,Murray State University,MURR,730188032,Murray State,BBC,L,R,60,114,1,1,0,100.0%,74,1,1,0,100.0%,40,0,0,0,-,0,0,0
2787,1122462464,B. Gumpf,Brady Gumpf,Gumpf,Brady,RF,University of Notre Dame,ND,225,Notre Dame,BBC,R,R,46,60,1,1,0,100.0%,34,0,0,0,-,26,0,0,0,-,0,0,0
2787,1162600960,M. Johnson,Max Johnson,Johnson,Max,3B,Rice University,RICE,2352,Rice,BBC,R,R,33,28,1,1,0,100.0%,16,1,1,0,100.0%,12,0,0,0,-,0,0,0
2787,1204904448,B. Royo,Ben Royo,Royo,Ben,2B,Texas A&M University,TXAM,3032,Texas A&M,BBC,R,R,40,55,2,1,1,50.0%,34,2,1,1,50.0%,21,0,0,0,-,0,0,0
2787,1197598976,J. Tone,Jackson Tone,Tone,Jackson,P,James Madison University,JMU,730340096,James Madison,BBC,L,R,24,10,1,1,0,100.0%,5,0,0,0,-,5,0,0,0,-,0,0,0
2787,1093140224,T. Hill,Trey Hill,Hill,Trey,C,Little Rock,UALR,730217472,Little Rock,BBC,R,R,7,16,1,1,0,100.0%,9,1,1,0,100.0%,7,0,0,0,-,0,0,0
2787,1075324928,J. Fogel,Justin Fogel,Fogel,Justin,LF,University of Memphis,MEM,730172160,Memphis,BBC,L,R,35,73,2,1,1,50.0%,42,2,1,1,50.0%,31,0,0,0,-,0,0,0
2787,1100577024,J. Crosland,Jordan Crosland,Crosland,Jordan,P,University of Maryland-College Park,MD,730172928,Maryland,BBC,R,R,4,7,1,1,0,100.0%,5,1,1,0,100.0%,2,0,0,0,-,0,0,0
2787,1108466432,C. Williams,Christian Williams,Williams,Christian,P,Michigan State University,MSU,1551,Michigan State,BBC,R,R,12,10,1,1,0,100.0%,9,1,1,0,100.0%,1,0,0,0,-,0,0,0
2787,1129682432,L. Lozier,Landon Lozier,Lozier,Landen,2B,University of Minnesota,MINN,4864,Minnesota,BBC,L,R,9,13,2,1,1,50.0%,11,2,1,1,50.0%,2,0,0,0,-,0,0,0
2787,1275969792,J. Anderson,Jacob Anderson,Anderson,Jacob,3B,Michigan State University,MSU,1551,Michigan State,BBC,R,R,33,27,1,1,0,100.0%,16,0,0,0,-,11,0,0,0,-,0,0,0
2787,1195442176,L. Zeisloft,Luke Zeisloft,Zeisloft,Luke,RF,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,R,R,14,3,1,1,0,100.0%,2,0,0,0,-,1,0,0,0,-,1,1,0
2787,1207753728,J. Armsey,Jake Armsey,Armsey,Jake,3B,University of South Carolina Upstate,SCUS,730317312,South Carolina Upstate,BBC,R,R,45,101,1,1,0,100.0%,54,0,0,0,-,47,1,1,0,100.0%,0,0,0
2787,1192515328,A. Divittorio,Anthony Divittorio,Divittorio,Anthony,LF,Coppin State University,COPP,730194176,Coppin State,BBC,L,R,46,86,1,1,0,100.0%,48,1,1,0,100.0%,38,0,0,0,-,0,0,0
2787,1323023616,D. Moore,Daniel Moore,Moore,Daniel,SS,Coppin State University,COPP,730194176,Coppin State,BBC,R,R,49,95,3,1,2,33.3%,47,3,1,2,33.3%,48,0,0,0,-,0,0,0
2787,1141496832,A. Stucky,Andrew Stucky,Stucky,Andrew,C,UTSA,UTSA,730373120,UTSA,BBC,R,R,52,114,1,1,0,100.0%,64,1,1,0,100.0%,50,0,0,0,-,0,0,0
2787,1266555392,T. Tilson,Ty Tilson,Tilson,Ty,3B,UTSA,UTSA,730373120,UTSA,BBC,R,R,8,6,1,1,0,100.0%,3,1,1,0,100.0%,3,0,0,0,-,0,0,0
2787,1213485568,M. Chatelle,Matthew Chatelle,Chatelle,Matthew,C,Rutgers University,RUTG,730229248,Rutgers,BBC,R,R,46,79,1,1,0,100.0%,43,1,1,0,100.0%,36,0,0,0,-,0,0,0
2787,1086141696,M. Doyle,Michael Doyle,Doyle,Michael,3B,New Jersey Institute of Technology,NJIT,730313216,NJIT,BBC,R,R,43,71,1,1,0,100.0%,41,1,1,0,100.0%,30,0,0,0,-,0,0,0
2787,1279356416,C. Ladehoff,Cade Ladehoff,Ladehoff,Cade,1B,University of Michigan,MICH,2290,Michigan,BBC,R,R,17,18,1,1,0,100.0%,13,1,1,0,100.0%,5,0,0,0,-,0,0,0
2787,1309513728,N. Brewer,Nathan Brewer,Brewer,Nathan,LF,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,L,L,24,21,1,1,0,100.0%,13,1,1,0,100.0%,8,0,0,0,-,0,0,0
2787,1167173120,M. Whitcomb,Mack Whitcomb,Whitcomb,Mack,C,Tennessee Technological University,TNTC,730166272,Tennessee Tech,BBC,R,R,56,131,1,1,0,100.0%,76,1,1,0,100.0%,55,0,0,0,-,0,0,0
2787,1253554432,Z. Majer,Zak Majer,Majer,Zak,P,University of North Alabama,UNA,730266624,North Alabama,BBC,L,L,12,21,1,1,0,100.0%,6,1,1,0,100.0%,15,0,0,0,-,0,0,0
2787,1287363840,K. Law,Kyle Law,Law,Kyle,CF,North Dakota State University,NDSU,730343168,North Dakota State,BBC,R,R,18,30,1,1,0,100.0%,13,1,1,0,100.0%,17,0,0,0,-,0,0,0
2787,1184451584,J. Kramer,John Kramer,Kramer,John,LF,Appalachian State University,APP,730240256,Appalachian State,BBC,L,L,21,38,1,1,0,100.0%,23,1,1,0,100.0%,15,0,0,0,-,0,0,0
2787,1142998784,D. Cupp,Dylan Cupp,Cupp,Dylan,SS,Mississippi State University,MSST,5080,Mississippi State,BBC,R,R,33,71,1,1,0,100.0%,38,1,1,0,100.0%,33,0,0,0,-,0,0,0
2787,1310584064,M. Serna,Mateo Serna,Serna,Mateo,C,University of Missouri,MIZZ,4806,Missouri,BBC,S,R,51,88,1,1,0,100.0%,50,0,0,0,-,38,1,1,0,100.0%,0,0,0
2787,1237184000,J. Curtis,Jeric Curtis,Curtis,Jeric,LF,University of Missouri,MIZZ,4806,Missouri,BBC,R,R,3,4,1,1,0,100.0%,3,1,1,0,100.0%,1,0,0,0,-,0,0,0
2787,1276902144,D. Hokuf,Dawson Hokuf,Hokuf,Dawson,1B,University of Cincinnati,CIN,5465,Cincinnati,BBC,L,R,35,47,1,1,0,100.0%,30,2,2,0,100.0%,17,1,1,0,100.0%,0,0,0
2787,1336353024,J. Meyer,Jack Meyer,Meyer,Jack,3B,Lindenwood University,LU,730322176,Lindenwood,BBC,R,R,14,23,1,1,0,100.0%,10,0,0,0,-,13,1,1,0,100.0%,0,0,0
2787,1139921664,J. Sparks,Jake Sparks,Sparks,Jake,3B,Siena College,SIE,730382592,Siena,BBC,L,R,54,102,1,1,0,100.0%,51,1,1,0,100.0%,51,0,0,0,-,0,0,0
2787,1297507072,F. Micallef,Frank Micallef,Micallef,Frank,C,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,16,26,1,1,0,100.0%,21,1,1,0,100.0%,5,0,0,0,-,0,0,0
2787,1079641856,Z. Fjelstad,Zach Fjelstad,Fjelstad,Zach,3B,UC Irvine,UCI,3031,UC Irvine,BBC,L,R,47,84,2,1,1,50.0%,47,1,1,0,100.0%,37,0,0,0,-,1,0,1
2787,1099421185,G. Sommers,Grant Sommers,Sommers,Grant,2B,University of Nebraska-Omaha,NEOM,730235648,Omaha,BBC,R,R,23,25,1,1,0,100.0%,13,1,1,0,100.0%,12,0,0,0,-,0,0,0
2787,1306802432,J. Roder,Joe Roder,Roder,Joe,1B,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,L,L,49,97,1,1,0,100.0%,54,1,1,0,100.0%,43,0,0,0,-,0,0,0
2787,1100884992,L. Garcia,Luis Garcia,Garcia,Luis,2B,North Dakota State University,NDSU,730343168,North Dakota State,BBC,S,R,28,33,2,1,1,50.0%,25,1,0,1,0.0%,8,0,0,0,-,0,0,0
2787,1160908032,I. Weems,Irvin Weems,Weems,Irvin,LF,University of Houston,HOU,3030,Houston,BBC,R,R,5,1,1,1,0,100.0%,1,1,1,0,100.0%,0,0,0,0,-,0,0,0
2787,1176017664,C. Turner,Colby Turner,Turner,Colby,LF,University of Michigan,MICH,2290,Michigan,BBC,R,R,45,51,1,1,0,100.0%,37,1,1,0,100.0%,14,0,0,0,-,0,0,0
2787,1239271680,C. Martinez,Cade Martinez,Martinez,Cade,2B,University of San Diego,USD,5320,San Diego,BBC,R,R,26,16,1,1,0,100.0%,11,1,1,0,100.0%,5,0,0,0,-,0,0,0
2787,1195483648,G. Trujillo,Gene Trujillo,Trujillo,Gene,1B,University of New Mexico,UNM,730153472,New Mexico,BBC,L,R,26,14,1,1,0,100.0%,9,1,1,0,100.0%,5,0,0,0,-,0,0,0
2787,1195484416,S. Kahler,Sammy Kahler,Kahler,Sammy,LF,San Diego State University,SDSU,730218496,San Diego State,BBC,R,R,28,14,2,1,1,50.0%,9,2,1,1,50.0%,5,0,0,0,-,0,0,0
2787,1122512640,B. Calloway,Bryce Calloway,Calloway,Bryce,TWP,University of New Orleans,UNO,5380,New Orleans,BBC,R,R,54,128,3,1,2,33.3%,81,3,1,2,33.3%,47,0,0,0,-,0,0,0
2787,1145242880,C. Loupe,Collin Loupe,Loupe,Collin,2B,University of New Orleans,UNO,5380,New Orleans,BBC,R,R,47,63,2,1,1,50.0%,44,1,0,1,0.0%,19,0,0,0,-,1,1,0
2787,1164367616,J. Wade,John Wade,Wade,John,P,Saint Peter's University,SPC,730149888,Saint Peter's,BBC,R,R,24,16,1,1,0,100.0%,9,2,2,0,100.0%,7,0,0,0,-,0,0,0
2787,1242450688,R. Beatty,Robert Beatty,Beatty,Robert,C,Norfolk State University,NORF,3904,Norfolk State,BBC,L,R,33,43,1,1,0,100.0%,22,0,0,0,-,21,0,0,0,-,1,1,0
2787,1334587904,T. Smith,Tyler Smith,Smith,Tyler,1B,Saint Peter's University,SPC,730149888,Saint Peter's,BBC,L,R,42,58,2,1,1,50.0%,34,5,4,1,80.0%,24,0,0,0,-,0,0,0
2787,1195529984,A. Serrano,Albert Serrano,Serrano,Albert,CF,Florida International University,FIU,4468,Florida International,BBC,R,R,28,32,1,1,0,100.0%,18,1,1,0,100.0%,14,0,0,0,-,0,0,0
2787,1090442496,X. Baker,Xavier Baker,Baker,Xavier,SS,Wagner College,WAG,730192640,Wagner,BBC,R,R,22,8,1,1,0,100.0%,4,0,0,0,-,4,0,0,0,-,0,0,0
