Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,G,P,BF,ERA,FIP,xFIP,WHIP,BA,OBP,SLG,OPS,K%,BB%,HR%,BABIP,OutRate,wOBA,LOB%
4509,1105387776,C. Lazo,Charlie Lazo,Lazo,Charlie,P,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,R,R,7,286,87,7.16,6.06,7.23,2.45,.358,.471,.507,.978,8.0%,18.4%,1.1%,.377,59.0%,.425,62.2%
4509,1162294272,H. Sipe,Hunter Sipe,Sipe,Hunter,P,Virginia Military Institute,VMI,730173440,VMI,BBC,L,L,10,273,79,12.21,9.25,6.61,2.07,.358,.418,.672,1.089,12.7%,6.3%,7.6%,.333,57.4%,.450,44.7%
4509,1503058170,C. Sneddon,Colton Sneddon,Sneddon,Colton,P,New Mexico State University,NMSU,730302720,New Mexico State,BBC,R,R,9,292,82,7.20,6.58,6.49,1.93,.358,.444,.567,1.012,14.6%,6.1%,3.7%,.389,59.3%,.433,62.9%
4512,1080260352,R. Bibb,Ryan Bibb,Bibb,Ryan,P,U.S. Naval Academy,NAVY,508,Navy,BBC,R,R,11,254,63,9.49,3.50,4.25,2.03,.358,.444,.528,.973,28.6%,9.5%,1.6%,.514,45.7%,.421,56.4%
4512,1689000277,G. Micklinghoff,Gavin Micklinghoff,Micklinghoff,Gavin,P,Northern Illinois University,NIU,730386176,Northern Illinois,BBC,R,R,18,503,132,11.19,6.14,7.30,2.36,.358,.469,.519,.988,9.8%,12.9%,1.5%,.391,56.5%,.432,49.8%
4514,1342168728,G. Landry,Garrett Landry,Landry,Garrett,P,Stephen F. Austin State University,SFA,730227200,Stephen F. Austin State,BBC,R,R,12,549,161,8.62,4.45,5.60,2.20,.359,.456,.458,.914,14.9%,13.7%,0.6%,.426,55.6%,.405,58.1%
4515,1228902144,D. Pavone,Dante Pavone,Pavone,Dante,P,Bucknell University,BUCK,730214144,Bucknell,BBC,R,R,8,233,60,13.50,8.32,8.71,3.11,.359,.559,.615,1.175,18.3%,25.0%,1.7%,.464,50.0%,.498,50.6%
4515,1213309185,T. Arnold,Tristan Arnold,Arnold,Tristan,P,University of Wisconsin-Milwaukee,MILW,5036,Milwaukee,BBC,R,R,8,252,58,21.38,11.55,10.38,3.75,.359,.569,.590,1.159,13.8%,27.6%,3.4%,.414,55.2%,.502,36.4%
4515,1569553909,J. Galang,Jared Galang,Galang,Jared,P,Fresno State,FRES,730384384,Fresno State,BBC,R,R,17,361,100,11.57,7.46,6.76,2.20,.359,.480,.551,1.031,16.0%,13.0%,4.0%,.400,58.3%,.444,56.6%
4518,1132705024,K. Kaufmann,Keagon Kaufmann,Kaufmann,Keagon,P,University of Wisconsin-Milwaukee,MILW,5036,Milwaukee,BBC,R,R,15,589,162,8.42,9.18,6.16,1.97,.359,.412,.739,1.152,8.6%,6.2%,8.0%,.322,61.9%,.475,62.8%
4519,1196697892,T. Greenwood,Tyson Greenwood,Greenwood,Tyson,P,Fort Wayne,PFW,730231552,Fort Wayne,BBC,L,L,16,616,191,8.08,4.72,5.57,1.90,.359,.414,.527,.941,7.9%,7.3%,1.6%,.377,59.6%,.405,53.6%
4520,1155042048,J. Taggart,Jacob Taggart,Taggart,Jacob,P,Utah Tech University,UTU,730318592,Utah Tech,BBC,R,R,16,317,80,10.34,4.58,5.03,2.11,.359,.450,.453,.903,18.8%,12.5%,1.3%,.431,54.9%,.397,43.4%
4520,1335577089,T. Callahan,Trevor Callahan,Callahan,Trevor,P,Morehead State University,MORE,730158080,Morehead State,BBC,R,R,20,817,231,9.33,6.46,5.46,2.21,.359,.454,.604,1.058,18.6%,13.4%,4.3%,.418,56.7%,.451,61.1%
4520,1313788160,G. Van Emon,Gabe Van Emon,Van Emon,Gabe,P,University of Connecticut,CONN,5486,Connecticut,BBC,L,L,10,394,93,11.49,9.62,9.19,2.62,.359,.527,.578,1.105,8.6%,19.4%,3.2%,.357,62.5%,.471,60.3%
4523,1002651313,T. Mitchell,Tyler Mitchell,Mitchell,Tyler,P,Norfolk State University,NORF,3904,Norfolk State,BBC,R,R,12,302,121,12.46,5.44,6.03,2.40,.360,.479,.539,1.018,21.5%,16.5%,1.7%,.455,51.5%,.436,46.1%
4524,1093770752,C. Sime,Cam Sime,Sime,Cam,P,UMass Lowell,MASSL,730371584,UMass Lowell,BBC,R,R,10,330,89,10.13,5.74,6.66,2.25,.360,.461,.467,.927,7.9%,10.1%,1.1%,.388,56.7%,.414,48.0%
4524,1097804333,G. Knight,Grayson Knight,Knight,Grayson,P,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,R,R,7,169,57,10.32,4.15,6.30,2.03,.360,.439,.420,.859,8.8%,8.8%,0.0%,.400,60.0%,.386,48.0%
4524,1641805728,H. Barton,Hudson Barton,Barton,Hudson,P,Vanderbilt University,VAN,5046,Vanderbilt,BBC,R,R,5,155,36,12.71,8.12,7.78,3.00,.360,.556,.680,1.236,25.0%,22.2%,2.8%,.533,46.7%,.519,64.5%
4524,1342167860,N. Ryhlick,Nate Ryhlick,Ryhlick,Nathan,P,Manhattan College,MAN,730363648,Manhattan,BBC,L,L,7,93,30,11.81,7.49,5.11,2.25,.360,.467,.600,1.067,30.0%,10.0%,6.7%,.500,50.0%,.460,62.5%
4524,1742650692,L. Bryant,Luke Bryant,Bryant,Luke,P,Ohio University,OHIO,730298368,Ohio,BBC,R,R,12,298,74,10.66,7.60,8.59,2.53,.360,.527,.480,1.007,13.5%,18.9%,1.4%,.405,59.5%,.447,55.9%
4524,1020466092,T. Foster,Tyler Foster,Foster,Tyler,P,UC Irvine,UCI,3031,UC Irvine,BBC,R,R,3,93,27,3.00,3.18,4.66,1.83,.360,.407,.400,.807,11.1%,7.4%,0.0%,.409,59.1%,.361,81.8%
4530,1211075328,R. Kysar,Ryan Kysar,Kysar,Ryan,P,UC Irvine,UCI,3031,UC Irvine,BBC,R,R,10,371,97,10.80,6.78,5.25,2.07,.360,.402,.628,1.030,18.6%,7.2%,6.2%,.385,56.9%,.430,42.5%
4531,1007182648,J. Rodarte,Jordan Rodarte,Rodarte,Jordan,P,Fordham University,FOR,730324992,Fordham,BBC,R,R,7,297,78,11.47,8.80,7.07,2.48,.361,.481,.738,1.218,14.1%,14.1%,5.1%,.383,55.3%,.501,47.8%
4532,1330329600,N. Melton,Nic Melton,Melton,Nic,P,UNC Asheville,UNCA,1570,UNC Asheville,BBC,L,L,21,556,139,15.72,6.98,6.98,2.69,.361,.522,.526,1.048,22.3%,18.0%,2.2%,.485,48.5%,.457,41.9%
4532,1204557568,N. Tamburro,Nick Tamburro,Tamburro,Nick,P,Monmouth University,MONM,4164,Monmouth,BBC,R,R,13,417,116,7.77,4.91,6.53,2.36,.361,.466,.505,.971,13.8%,14.7%,0.9%,.425,56.3%,.427,55.1%
4534,1342168025,M. Weckler,Mason Weckler,Weckler,Mason,P,University of Wisconsin-Milwaukee,MILW,5036,Milwaukee,BBC,R,R,15,614,162,9.00,5.68,5.45,2.00,.361,.456,.541,.998,18.5%,9.9%,3.1%,.430,57.0%,.433,60.6%
4535,1194953472,E. Wilde,Evan Wilde,Wilde,Evan,P,Niagara University,NIAG,730156544,Niagara,BBC,L,L,6,177,55,10.00,7.73,8.01,2.67,.361,.574,.611,1.185,23.6%,20.0%,1.8%,.545,45.5%,.511,64.2%
4535,1269411328,N. Williamson,Nolan Williamson,Williamson,Nolan,P,Virginia Military Institute,VMI,730173440,VMI,BBC,R,L,7,159,44,10.80,7.62,7.16,2.28,.361,.455,.639,1.093,11.4%,13.6%,4.5%,.367,60.0%,.459,58.1%
4537,1146353920,C. Rothbaum,Caden Rothbaum,Rothbaum,Caden,P,Binghamton University,BING,730155776,Binghamton,BBC,L,L,13,319,99,5.59,5.71,6.43,2.17,.361,.443,.494,.937,8.1%,12.1%,2.0%,.378,59.5%,.406,64.7%
4537,1311031552,K. Walton,Kam Walton,Walton,Kam,P,Texas Southern University,TXSO,4768,Texas Southern,BBC,R,R,15,412,112,8.72,5.90,7.90,2.35,.361,.509,.458,.967,9.8%,18.8%,0.0%,.405,59.5%,.433,61.4%
4537,1176435456,H. Hess,Holden Hess,Hess,Holden,P,University of Louisiana at Monroe,ULM,730362880,UL Monroe,BBC,L,R,13,357,99,6.30,5.08,5.44,2.10,.361,.449,.530,.979,15.2%,12.1%,2.0%,.418,56.7%,.424,70.4%
4537,1243572201,J. Batts,Justin Batts,Batts,Justin,1B,Delaware State University,DSU,730217984,Delaware State,BBC,R,R,9,319,92,8.68,8.54,5.28,1.82,.361,.413,.771,1.184,15.2%,4.3%,8.7%,.355,61.3%,.490,59.7%
4537,1148368381,F. Hendershot,Fischer Hendershot,Hendershot,Fischer,P,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,R,R,16,435,114,10.98,6.13,7.50,2.34,.361,.500,.494,.994,15.8%,14.0%,0.9%,.426,55.9%,.432,52.2%
4542,1202409216,G. Howell,Griffin Howell,Howell,Griffin,P,Northern Kentucky University,NKU,730230272,Northern Kentucky,BBC,R,R,9,223,62,11.45,5.36,7.38,2.27,.362,.508,.426,.934,14.5%,12.9%,0.0%,.447,55.3%,.428,54.8%
4542,1286673408,E. Bell,Ethan Bell,Bell,Ethan,P,University of Evansville,EVAN,730327808,Evansville,BBC,R,R,10,192,61,13.11,9.61,7.62,1.97,.362,.467,.660,1.126,8.2%,9.8%,6.6%,.325,65.0%,.470,49.1%
4544,1291213824,W. Grimmett,Will Grimmett,Grimmett,Will,P,Morehead State University,MORE,730158080,Morehead State,BBC,R,R,25,715,228,9.26,6.05,5.23,1.97,.362,.425,.573,.998,11.4%,7.9%,3.9%,.384,58.5%,.426,51.6%
4545,1096393216,B. DiPiero,Bryce DiPiero,DiPiero,Bryce,P,Central Connecticut State University,CCSU,730306816,Central Connecticut State,BBC,L,L,13,205,66,5.84,5.69,6.46,2.27,.362,.424,.552,.976,12.1%,10.6%,3.0%,.388,59.2%,.418,79.4%
4546,1091198155,N. Roycraft,Nolan Roycraft,Roycraft,Nolan,P,Rice University,RICE,2352,Rice,BBC,L,L,13,353,83,10.13,7.68,5.70,2.25,.362,.463,.609,1.072,19.3%,13.3%,6.0%,.417,56.3%,.460,58.1%
4547,1162219776,B. Brash,Ben Brash,Brash,Ben,P,The Citadel,CIT,730366720,The Citadel,BBC,R,R,15,651,176,8.55,5.41,6.45,2.20,.362,.451,.503,.954,10.2%,11.4%,1.7%,.398,57.8%,.419,58.3%
4548,1207885056,A. Abler,Andrew Abler,Abler,Andrew,P,Harvard University,HARV,5450,Harvard,BBC,R,R,14,385,106,9.35,8.37,8.94,2.60,.362,.491,.563,1.053,8.5%,15.1%,2.8%,.366,57.7%,.452,50.2%
4548,1310783744,C. Guy,Colby Guy,Guy,Colby,P,UNC Asheville,UNCA,1570,UNC Asheville,BBC,R,R,5,387,97,10.80,8.58,5.83,2.46,.362,.457,.637,1.095,15.5%,12.4%,6.2%,.390,54.2%,.466,37.6%
4548,1249661184,C. Cummiskey,Conner Cummiskey,Cummiskey,Conner,P,The Citadel,CIT,730366720,The Citadel,BBC,R,R,13,414,106,10.89,6.70,7.79,2.42,.362,.500,.600,1.100,13.2%,16.0%,1.9%,.415,55.4%,.471,54.9%
4548,1530186767,F. Barreda,Ferny Barreda,Barreda,Ferny,P,New Mexico State University,NMSU,730302720,New Mexico State,BBC,R,R,10,397,99,10.89,6.03,4.70,2.03,.362,.469,.588,1.057,22.2%,13.1%,4.0%,.455,54.5%,.453,52.0%
4552,1233484032,G. Golier,Grady Golier,Golier,Grady,P,Lehigh University,LEH,730333184,Lehigh,BBC,R,R,12,417,115,10.07,7.19,8.03,2.54,.363,.478,.582,1.061,11.3%,14.8%,2.6%,.390,58.4%,.453,45.3%
4552,1162529536,H. Shuey,Hunter Shuey,Shuey,Hunter,P,UNC Greensboro,UNCG,730238720,UNC Greensboro,BBC,R,R,13,483,130,13.29,8.12,8.66,2.54,.363,.527,.484,1.011,9.2%,16.9%,1.5%,.388,60.0%,.451,49.1%
4552,1342167751,C. Grizzard,Caleb Grizzard,Grizzard,Caleb,P,Longwood University,LONG,730219264,Longwood,BBC,L,L,22,480,129,9.70,8.85,7.78,2.39,.363,.508,.593,1.101,15.5%,14.0%,3.9%,.394,56.3%,.468,63.8%
4555,1913930625,J. Cunnane,Jace Cunnane,Cunnane,Jace,P,Towson University,TOWS,730318336,Towson,BBC,R,R,13,456,141,6.49,6.98,6.41,2.16,.363,.436,.581,1.016,9.2%,8.5%,4.3%,.371,60.0%,.436,57.0%
4556,1262986752,W. Kiesel,Will Kiesel,Kiesel,Will,P,Lamar University,LAM,730162432,Lamar,BBC,L,L,3,71,17,15.43,8.32,11.17,4.29,.364,.588,.364,.952,17.6%,35.3%,0.0%,.500,50.0%,.455,60.0%
4556,1204859392,N. Hainline,Nick Hainline,Hainline,Nick,P,Bradley University,BRAD,730253312,Bradley,BBC,L,L,2,76,16,10.13,8.05,8.88,3.38,.364,.563,.364,.926,6.3%,31.3%,0.0%,.400,60.0%,.439,66.7%
4556,1315875584,W. Burns,William Burns,Burns,William,P,Harvard University,HARV,5450,Harvard,BBC,R,R,10,287,73,20.90,13.44,10.55,3.58,.364,.603,.705,1.307,20.5%,28.8%,5.5%,.462,50.0%,.542,36.5%
4556,1263396864,T. Vincent,Thomas Vincent,Vincent,Tom,P,Rice University,RICE,2352,Rice,BBC,L,L,4,50,14,9.00,7.18,4.69,1.67,.364,.385,.727,1.112,14.3%,7.1%,7.1%,.333,55.6%,.442,27.8%
4556,1310878720,Z. Crotchfelt,Zach Crotchfelt,Crotchfelt,Zach,P,Texas Tech University,TTU,2350,Texas Tech,BBC,L,L,13,355,89,9.17,3.91,5.06,2.15,.364,.437,.494,.930,16.9%,11.2%,1.1%,.443,55.7%,.407,51.9%
4556,1083465472,N. Kemp,Nolan Kemp,Kemp,Nolan,P,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,R,R,3,67,15,11.57,5.75,8.60,3.43,.364,.533,.455,.988,20.0%,26.7%,0.0%,.500,50.0%,.447,50.0%
4556,1312161280,N. Phillips,Nolan Phillips,Phillips,Nolan,P,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,R,R,3,79,19,23.14,10.46,14.27,4.71,.364,.579,.364,.943,10.5%,36.8%,0.0%,.400,50.0%,.443,18.2%
4556,1197737472,J. Brown,Jayden Brown,Brown,Jayden,P,University of Arkansas-Pine Bluff,ARPB,5377,Arkansas-Pine Bluff,BBC,L,L,13,209,57,12.66,10.58,6.67,2.34,.364,.464,.727,1.192,14.0%,15.8%,8.8%,.333,66.7%,.487,57.9%
4556,1971132665,B. Sawyer,Barron Sawyer,Sawyer,Barron,P,Purdue University,PUR,730353152,Purdue,BBC,R,R,7,101,31,16.20,6.38,8.82,2.40,.364,.516,.455,.971,12.9%,12.9%,0.0%,.421,57.9%,.436,43.8%
4556,1180048988,M. Granson Jr.,Michael Granson Jr.,Granson Jr.,Michael,P,Prairie View A&M University,PV,4766,Prairie View A&M,BBC,R,R,3,123,24,33.00,13.18,14.66,4.67,.364,.667,.455,1.121,12.5%,41.7%,0.0%,.444,55.6%,.540,31.3%
4556,1874443283,L. Billings,Luke Billings,Billings,Luke,P,Wake Forest University,WAKE,730373376,Wake Forest,BBC,R,R,3,51,13,13.50,2.18,3.84,2.50,.364,.462,.545,1.007,30.8%,7.7%,0.0%,.571,28.6%,.439,33.3%
4556,1400453780,L. Lorence,Luke Lorence,Lorence,Luke,P,University of Central Arkansas,CARK,730175232,Central Arkansas,BBC,R,R,13,376,84,11.40,4.98,5.29,2.47,.364,.488,.470,.958,20.2%,15.5%,1.2%,.479,50.0%,.428,41.5%
4556,1398373088,E. Anderson,Eric Anderson,Anderson,Eric,P,University of Maryland Eastern Shore,UMES,730289152,Maryland Eastern Shore,BBC,R,R,6,105,30,54.00,31.46,28.74,7.71,.364,.767,.727,1.494,6.7%,46.7%,3.3%,.375,50.0%,.615,23.1%
4556,1456590580,Z. Salsberg,Zev Salsberg,Salsberg,Zev,P,The Ohio State University,OSU,4144,Ohio State,BBC,R,R,10,154,39,7.88,5.93,6.52,2.00,.364,.447,.545,.993,7.7%,10.3%,2.6%,.379,62.1%,.431,64.1%
4556,1798319216,A. Frausto,AJ Frausto,Frausto,AJ,P,University of San Diego,USD,5320,San Diego,BBC,R,R,12,354,89,15.07,7.85,8.28,2.86,.364,.528,.561,1.089,15.7%,19.1%,2.2%,.440,54.0%,.476,38.5%
4556,1143651051,B. McCollough,Brayden McCollough,McCollough,Brayden,P,Virginia Commonwealth University,VCU,730179328,VCU,BBC,R,R,10,261,65,14.40,10.18,8.39,3.00,.364,.556,.636,1.192,20.0%,21.5%,4.6%,.464,50.0%,.510,55.2%
4556,1107041852,T. Davis,Ty Davis,Davis,Ty,P,Bryant University,BRY,730266880,Bryant,BBC,R,R,8,202,57,10.13,7.49,7.34,2.34,.364,.491,.636,1.128,14.0%,15.8%,3.5%,.400,60.0%,.471,63.5%
4556,1125572052,O. Tahnk,Owen Tahnk,Tahnk,Owen,P,Harvard University,HARV,5450,Harvard,BBC,R,R,3,72,18,27.00,10.46,12.84,4.71,.364,.611,.364,.975,11.1%,38.9%,0.0%,.444,55.6%,.468,36.4%
4556,1845815608,L. Bingham,Logan Bingham,Bingham,Logan,P,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,R,R,4,127,37,12.86,7.18,5.52,2.00,.364,.432,.576,1.008,13.5%,5.4%,5.4%,.385,61.5%,.436,37.9%
4556,1064695365,A. Steeves,Austin Steeves,Steeves,Austin,P,Stanford University,STAN,730251264,Stanford,BBC,L,L,7,177,41,7.04,6.31,7.22,2.48,.364,.463,.606,1.069,12.2%,17.1%,2.4%,.393,60.7%,.449,68.2%
4556,1342169632,O. Pezzone,Olindo Pezzone,Pezzone,Olindo,P,Youngstown State University,YSU,730284544,Youngstown State,BBC,R,R,4,84,22,19.29,20.75,18.98,4.29,.364,.636,.818,1.455,4.5%,27.3%,4.5%,.300,60.0%,.569,55.6%
4577,1928014573,J. Cyr,Jacob Cyr,Cyr,Jacob,P,Houston Christian University,HCU,730157824,Houston Christian,BBC,L,L,18,652,190,5.49,5.57,4.72,1.78,.364,.406,.572,.979,15.3%,5.3%,4.7%,.397,58.1%,.418,69.4%
4578,1588160828,N. Rinehart,Noah Rinehart,Rinehart,Noah,P,Cal State-Northridge,CSN,730380032,CSU Northridge,BBC,R,R,18,571,145,9.96,7.39,6.15,2.11,.364,.417,.651,1.068,13.1%,8.3%,6.2%,.369,61.2%,.449,54.9%
4579,1341382656,C. Amborn,Cal Amborn,Amborn,Cal,P,University of San Francisco,SF,730365696,San Francisco,BBC,R,R,22,524,145,7.07,5.75,6.26,2.04,.364,.462,.475,.936,12.4%,9.7%,2.1%,.404,59.6%,.415,71.2%
4580,1062305869,J. Stevens,Jonny Stevens,Stevens,Jonny,P,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,R,R,17,498,121,9.27,5.46,5.99,2.51,.365,.483,.542,1.025,18.2%,17.4%,1.7%,.452,50.7%,.445,52.5%
4581,1153245952,T. Alleman,Tyler Alleman,Alleman,Tyler,P,Santa Clara University,SCU,730297600,Santa Clara,BBC,R,R,12,386,107,11.84,8.76,7.15,2.53,.365,.491,.588,1.079,10.3%,15.9%,4.7%,.377,60.9%,.466,53.3%
4581,1367769271,B. LeFevre,Bobby LeFevre,LeFevre,Bobby,P,Marist College,MRST,730374656,Marist,BBC,R,R,16,412,108,9.00,6.03,6.30,2.25,.365,.458,.518,.976,16.7%,13.0%,2.8%,.412,55.9%,.421,55.8%
4583,1254519292,D. Haftorson,Dillon Haftorson,Haftorson,Dillon,P,Lindenwood University,LU,730322176,Lindenwood,BBC,R,R,9,306,81,8.66,7.42,4.60,1.70,.365,.383,.716,1.099,17.3%,3.7%,8.6%,.357,64.3%,.451,56.6%
4583,1734819968,E. Bobb,Easton Bobb,Bobb,Easton,P,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,L,L,10,354,95,12.94,8.12,8.24,2.63,.365,.495,.554,1.049,10.5%,15.8%,3.2%,.387,58.1%,.456,49.1%
4583,1548374783,P. Schaefer,Peter Schaefer,Schaefer,Peter,P,Boston College,BC,227,Boston College,BBC,L,R,13,360,96,10.38,5.77,6.26,2.48,.365,.500,.527,1.027,22.9%,16.7%,2.1%,.490,51.0%,.450,61.9%
4586,1100143616,D. Brady,Drew Brady,Brady,Drew,P,Delaware State University,DSU,730217984,Delaware State,BBC,R,R,10,322,102,22.03,13.84,15.35,4.11,.365,.637,.577,1.214,7.8%,32.4%,1.0%,.383,55.3%,.523,44.0%
4586,1291191040,C. Roses,Carlos Roses,Roses,Carlos,P,Bethune-Cookman University,COOK,730152960,Bethune-Cookman,BBC,R,R,7,231,60,5.79,6.89,5.16,1.79,.365,.424,.596,1.020,15.0%,10.0%,6.7%,.375,62.5%,.434,72.2%
4586,1355687627,M. Lorenzano,Matthew Lorenzano,Lorenzano,Matthew,P,Southeast Missouri State University,SEMO,730168576,Southeast Missouri State,BBC,R,R,8,234,67,14.92,10.60,6.54,2.21,.365,.477,.788,1.265,14.9%,13.4%,9.0%,.351,64.9%,.517,44.2%
4586,1179274495,T. Lange,Tannis Lange,Lange,Tannis,P,The Ohio State University,OSU,4144,Ohio State,BBC,L,L,10,297,73,16.20,8.75,8.99,2.83,.365,.521,.596,1.117,12.3%,19.2%,2.7%,.395,55.8%,.476,42.6%
4590,1184655616,L. Krouse,Luke Krouse,Krouse,Luke,P,Bowling Green State University,BGSU,730189056,Bowling Green,BBC,L,L,16,619,173,5.86,5.87,5.58,1.98,.366,.418,.593,1.011,14.5%,9.8%,4.0%,.383,59.2%,.423,68.6%
4591,1108111616,P. Phillips,Peter Phillips,Phillips,Peter,P,Fairfield University,FAIR,730380544,Fairfield,BBC,R,R,20,391,103,9.58,6.86,6.65,1.94,.366,.427,.645,1.072,2.9%,5.8%,3.9%,.349,64.0%,.455,54.7%
4591,1100097792,C. Van Slooten,CJ Van Slooten,Van Slooten,CJ,P,The Citadel,CIT,730366720,The Citadel,BBC,R,R,18,390,105,7.52,4.01,6.36,2.07,.366,.429,.484,.912,7.6%,7.6%,0.0%,.395,57.0%,.399,46.7%
4591,1749653700,L. Mittelman,Lance Mittelman,Mittelman,Lance,P,Saint Peter's University,SPC,730149888,Saint Peter's,BBC,R,R,12,355,113,11.32,7.48,7.76,2.37,.366,.469,.634,1.103,8.8%,13.3%,3.5%,.375,58.8%,.467,50.6%
4594,1227129600,B. Wynk,Blaine Wynk,Wynk,Blaine,P,The Ohio State University,OSU,4144,Ohio State,BBC,R,R,5,186,51,15.58,9.64,5.43,2.77,.366,.490,.756,1.246,25.5%,17.6%,7.8%,.458,50.0%,.512,46.4%
4594,1162265088,N. Vardavas,Nick Vardavas,Vardavas,Nick,P,Miami University (Ohio),M-OH,730379264,Miami (OH),BBC,L,L,5,206,53,11.81,5.15,6.01,1.97,.366,.442,.439,.881,15.1%,11.3%,1.9%,.400,60.0%,.386,37.0%
4594,1251320576,B. Gray,Braydon Gray,Gray,Braydon,P,Longwood University,LONG,730219264,Longwood,BBC,R,R,3,127,42,4.00,1.96,4.05,1.67,.366,.381,.512,.893,16.7%,0.0%,0.0%,.441,52.9%,.386,68.8%
4594,1131529984,C. Demos,Cam Demos,Demos,Cam,P,St. Bonaventure University,SBON,730375424,St. Bonaventure,BBC,L,R,9,248,64,20.77,12.29,11.47,3.46,.366,.594,.585,1.179,12.5%,23.4%,3.1%,.419,58.1%,.515,51.1%
4594,1193786239,N. Booker,Nadell Booker,Booker,Nadell,P,Georgetown University,GTWN,2330,Georgetown,BBC,R,R,18,346,109,10.80,6.58,8.09,2.35,.366,.495,.463,.959,6.4%,15.6%,0.9%,.382,61.8%,.425,52.3%
4594,1003023380,B. Gregory,Billy Gregory,Gregory,Billy,P,Grand Canyon University,GC,5310,Grand Canyon,BBC,R,R,16,535,144,9.33,6.29,4.93,2.19,.366,.437,.593,1.030,20.1%,9.7%,4.9%,.427,57.3%,.439,61.3%
4600,1288367360,A. Elges,Alek Elges,Elges,Alek,P,Longwood University,LONG,730219264,Longwood,BBC,R,R,22,1048,310,8.95,7.07,5.71,2.06,.366,.419,.642,1.060,14.5%,7.4%,5.5%,.374,57.5%,.441,49.4%
4601,1286156288,W. Berrios,Wilbur Berrios,Berrios,Wilbur,P,University of Northern Colorado,UNCO,730286592,Northern Colorado,BBC,R,R,12,318,84,12.94,5.05,6.67,2.31,.366,.464,.549,1.014,13.1%,13.1%,1.2%,.424,54.2%,.439,37.2%
4601,1310394112,P. Thomas,Parker Thomas,Thomas,Parker,P,Wright State University,WRST,5390,Wright State,BBC,S,R,11,318,89,8.83,5.83,5.25,2.08,.366,.466,.606,1.072,21.3%,11.2%,3.4%,.451,51.0%,.454,62.5%
4601,1666052002,M. Driver,Matthew Driver,Driver,Matthew,P,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,R,R,13,298,84,7.63,9.24,6.25,2.28,.366,.464,.662,1.126,14.3%,10.7%,7.1%,.377,62.3%,.478,78.4%
4604,1236988416,C. Caudill,Carson Caudill,Caudill,Carson,P,Fort Wayne,PFW,730231552,Fort Wayne,BBC,R,R,20,548,136,12.04,6.22,7.05,2.43,.366,.481,.485,.966,11.8%,16.9%,1.5%,.398,58.0%,.423,42.5%
4604,1204029952,C. Daniels,Carter Daniels,Daniels,Carter,P,North Carolina A&T State University,NCAT,730372352,North Carolina A&T,BBC,R,R,21,558,135,16.68,7.90,7.33,2.91,.366,.500,.644,1.144,17.8%,21.5%,3.7%,.427,56.0%,.479,38.3%
4606,1104765440,J. Spencer,Justin Spencer,Spencer,Justin,P,University of Maryland Eastern Shore,UMES,730289152,Maryland Eastern Shore,BBC,R,R,13,495,177,8.15,5.75,4.67,1.90,.366,.408,.615,1.023,17.5%,4.5%,5.1%,.410,53.3%,.435,61.6%
4607,1332978944,O. Stewart,Owen Stewart,Stewart,Owen,P,George Mason University,GMU,730265088,George Mason,BBC,R,R,7,154,42,7.04,4.09,5.39,2.48,.367,.500,.400,.900,23.8%,19.0%,0.0%,.524,42.9%,.411,65.0%
4607,1099197696,T. Brooks,TJ Brooks,Brooks,TJ,P,James Madison University,JMU,730340096,James Madison,BBC,R,R,8,143,37,7.71,5.61,5.02,2.29,.367,.459,.533,.993,18.9%,13.5%,2.7%,.435,52.2%,.428,70.5%
4607,1164367616,J. Wade,John Wade,Wade,John,P,Saint Peter's University,SPC,730149888,Saint Peter's,BBC,R,R,9,214,67,10.13,6.33,4.92,1.95,.367,.394,.650,1.044,16.4%,6.0%,6.0%,.383,59.6%,.434,49.0%
4607,1165176832,T. Roder,Ty Roder,Roder,Ty,P,Bowling Green State University,BGSU,730189056,Bowling Green,BBC,R,R,22,770,205,5.31,5.27,4.89,2.02,.367,.424,.528,.951,16.1%,7.8%,3.4%,.413,55.2%,.411,72.2%
4607,1143053824,B. Dolby,Bryce Dolby,Dolby,Bryce,P,Louisiana Tech University,LT,3374,Louisiana Tech,BBC,R,R,5,138,37,9.00,4.04,5.62,2.14,.367,.472,.500,.972,16.2%,10.8%,0.0%,.458,50.0%,.429,41.2%
4607,1686815433,P. Jezerinac,Peter Jezerinac,Jezerinac,Peter,P,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,L,L,9,176,47,21.60,10.83,11.54,3.45,.367,.574,.533,1.108,10.6%,25.5%,2.1%,.400,60.0%,.487,43.0%
