Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,PMenOn,P/PKAtt,PitcherPKAtt,PitcherPK,PitcherPKErr,P1B,P/PK1Att,PK1Att,PK1,PK1Err,P2B,P/PK2Att,PK2Att,PK2,PK2Err,P3B,P/PK3Att,PK3Att,PK3,PK3Err
1338,1527805203,A. Sanderson,Alexander Sanderson,Sanderson,Alexander,P,University of South Carolina Upstate,SCUS,730317312,South Carolina Upstate,BBC,L,L,259,23.5,11,0,1,198,19.8,10,0,1,133,133.0,1,0,0,60,-,0,0,0
1338,1548374783,P. Schaefer,Peter Schaefer,Schaefer,Peter,P,Boston College,BC,227,Boston College,BBC,L,R,219,12.9,17,0,0,170,12.1,14,0,0,113,37.7,3,0,0,62,-,0,0,0
1338,1617002744,M. Spada,Matt Spada,Spada,Matt,P,Boston College,BC,227,Boston College,BBC,L,L,28,7.0,4,0,0,17,4.3,4,0,0,8,-,0,0,0,3,-,0,0,0
1338,1951356042,C. Mackey,Cayden Mackey,Mackey,Cayden,P,University of South Carolina Upstate,SCUS,730317312,South Carolina Upstate,BBC,R,R,181,45.3,4,0,1,131,65.5,2,0,1,82,41.0,2,0,0,33,-,0,0,0
1338,1757511365,S. McCartney,Seth McCartney,McCartney,Seth,P,University of Missouri,MIZZ,4806,Missouri,BBC,R,R,242,60.5,4,0,0,179,44.8,4,0,0,164,-,0,0,0,97,-,0,0,0
1338,1357223312,K. Davis,Karsen Davis,Davis,Karsen,P,Tarleton State University,TAR,730236416,Tarleton State,BBC,R,L,288,13.7,21,0,2,198,9.9,20,0,1,114,114.0,1,0,1,65,-,0,0,0
1338,1754243646,C. Lowry,Cort Lowry,Lowry,Cort,P,Tarleton State University,TAR,730236416,Tarleton State,BBC,R,R,212,8.2,26,0,1,145,5.8,25,0,1,125,125.0,1,0,0,72,-,0,0,0
1338,1812869926,C. Coffin,Carter Coffin,Coffin,Carter,P,Tarleton State University,TAR,730236416,Tarleton State,BBC,R,L,24,4.8,5,0,0,20,4.0,5,0,0,7,-,0,0,0,0,-,0,0,0
1338,1867043045,C. Snyder,Corbin Snyder,Snyder,Corbin,P,Butler University,BUT,730283520,Butler,BBC,R,R,291,58.2,5,0,1,213,53.3,4,0,1,184,184.0,1,0,0,112,-,0,0,0
1338,1728327009,B. Gregg,Brayden Gregg,Gregg,Brayden,P,Hofstra University,HOF,730245120,Hofstra,BBC,L,L,456,45.6,10,0,1,319,63.8,5,0,1,228,57.0,4,0,0,133,133.0,1,0,0
1338,1765177302,G. Lacourciere,Grady Lacourciere,Lacourciere,Grady,P,Hofstra University,HOF,730245120,Hofstra,BBC,R,R,419,11.3,37,0,2,265,8.5,31,0,0,226,56.5,4,0,1,173,86.5,2,0,1
1338,1862331348,A. Breedlove,Austin Breedlove,Breedlove,Austin,P,University of Tennessee,TENN,730153728,Tennessee,BBC,R,R,201,4.5,45,0,2,130,3.3,40,0,2,73,24.3,3,0,0,77,38.5,2,0,0
1338,1894242761,R. Combs,Ryan Combs,Combs,Ryan,P,University of Tennessee,TENN,730153728,Tennessee,BBC,R,R,84,6.5,13,0,0,61,4.7,13,0,0,32,-,0,0,0,24,-,0,0,0
1338,1221583848,C. Skermont,Colin Skermont,Skermont,Colin,P,Le Moyne College,LMC,730202880,Le Moyne,BBC,L,L,295,147.5,2,0,0,207,103.5,2,0,0,163,-,0,0,0,114,-,0,0,0
1338,1839026800,L. Connors,Lucas Connors,Connors,Lucas,P,Le Moyne College,LMC,730202880,Le Moyne,BBC,R,R,283,21.8,13,0,0,217,16.7,13,0,0,169,-,0,0,0,110,-,0,0,0
1338,1937534579,L. Moller,Logan Moller,Moller,Logan,P,Tennessee Technological University,TNTC,730166272,Tennessee Tech,BBC,R,R,266,20.5,13,0,0,211,17.6,12,0,0,160,160.0,1,0,0,76,-,0,0,0
1338,1326342435,R. Stevens,Rhys Stevens,Stevens,Rhys,P,University of Texas-Arlington,UTA,5324,UT Arlington,BBC,R,R,275,19.6,14,0,0,193,14.8,13,0,0,129,129.0,1,0,0,79,-,0,0,0
1338,1219165361,C. Mustard,Cade Mustard,Mustard,Cade,P,Elon University,ELON,730252544,Elon,BBC,R,R,159,13.3,12,0,0,107,9.7,11,0,0,108,108.0,1,0,0,45,-,0,0,0
1338,1480243427,A. Milburn,Aiden Milburn,Milburn,Aiden,P,Binghamton University,BING,730155776,Binghamton,BBC,R,R,222,20.2,11,0,0,167,16.7,10,0,0,118,118.0,1,0,0,43,-,0,0,0
1338,1143375914,D. Rerick,Drew Rerick,Rerick,Drew,P,University of Texas,TEX,245,Texas,BBC,R,R,73,18.3,4,0,0,49,16.3,3,0,0,52,52.0,1,0,0,17,-,0,0,0
1338,1875190729,M. Infranca,Michael Infranca,Infranca,Michael,P,Texas A&M-Corpus Christi,AMCC,4764,Texas A&M-Corpus Christi,BBC,L,L,82,13.7,6,0,0,56,11.2,5,0,0,47,-,0,0,0,64,64.0,1,0,0
1338,1290062568,C. Dennis,Collin Dennis,Dennis,Collin,P,Texas Southern University,TXSO,4768,Texas Southern,BBC,L,L,128,21.3,6,0,0,76,25.3,3,0,0,45,22.5,2,0,0,46,46.0,1,0,0
1338,1716303881,D. Petrey,Dylan Petrey,Petrey,Dylan,P,Southern Illinois University,SIU,730349824,Southern Illinois,BBC,R,R,494,98.8,5,0,1,327,81.8,4,0,1,264,264.0,1,0,0,166,-,0,0,0
1338,1850930344,H. Thayer,Harrison Thayer,Thayer,Harrison,P,University of Texas Rio Grande Valley,UTRGV,730192128,UT Rio Grande Valley,BBC,R,R,365,13.5,27,0,1,308,14.0,22,0,1,142,28.4,5,0,0,36,-,0,0,0
1338,1463875185,O. Ward,Oliver Ward,Ward,Oliver,P,Bellarmine University,BU,730167552,Bellarmine,BBC,R,R,332,27.7,12,0,0,214,23.8,9,0,0,165,55.0,3,0,0,47,-,0,0,0
1338,1724742140,Z. Horwith,Zach Horwith,Horwith,Zach,P,Bellarmine University,BU,730167552,Bellarmine,BBC,R,R,475,39.6,12,0,0,294,26.7,11,0,0,229,229.0,1,0,0,123,-,0,0,0
1338,1842910345,L. Haslam,Logan Haslam,Haslam,Logan,P,Bellarmine University,BU,730167552,Bellarmine,BBC,R,R,83,41.5,2,0,0,58,29.0,2,0,0,34,-,0,0,0,27,-,0,0,0
1338,1198975023,C. Teinert,Cameron Teinert,Teinert,Cameron,P,University of Nebraska-Omaha,NEOM,730235648,Omaha,BBC,R,R,377,26.9,14,0,0,216,15.4,14,0,0,164,-,0,0,0,99,-,0,0,0
1338,1288934560,E. Bryan,England Bryan,Bryan,England,P,Vanderbilt University,VAN,5046,Vanderbilt,BBC,R,R,153,21.9,7,0,0,120,17.1,7,0,0,67,-,0,0,0,54,-,0,0,0
1338,1641805728,H. Barton,Hudson Barton,Barton,Hudson,P,Vanderbilt University,VAN,5046,Vanderbilt,BBC,R,R,79,39.5,2,0,0,59,59.0,1,0,0,47,47.0,1,0,0,20,-,0,0,0
1338,1161348114,J. Music,Jett Music,Music,Jett,P,Campbell University,CAMP,730187776,Campbell,BBC,R,R,244,122.0,2,0,1,176,176.0,1,0,0,120,120.0,1,0,1,104,-,0,0,0
1338,1204083425,R. Hernandez,Ray Hernandez,Hernandez,Ray,P,Utah Valley University,UVU,730263552,Utah Valley,BBC,R,R,196,21.8,9,0,0,126,15.8,8,0,0,115,115.0,1,0,0,55,-,0,0,0
1338,1348064634,W. Crane,Wayland Crane,Crane,Wayland,P,Utah Valley University,UVU,730263552,Utah Valley,BBC,L,L,200,28.6,7,0,0,153,21.9,7,0,0,97,-,0,0,0,54,-,0,0,0
1338,1716222427,M. Bejarano,Mario Bejarano,Bejarano,Mario,P,Utah Valley University,UVU,730263552,Utah Valley,BBC,L,L,112,22.4,5,0,0,83,20.8,4,0,0,58,58.0,1,0,0,41,-,0,0,0
1338,1736665823,A. Huerta,Alan Huerta,Huerta,Alan,P,Utah Valley University,UVU,730263552,Utah Valley,BBC,R,R,250,62.5,4,0,1,194,48.5,4,0,1,118,-,0,0,0,39,-,0,0,0
1338,1010065400,K. Anzai,Keenan Anzai,Anzai,Keenan,P,UC Davis,UCD,730153984,UC Davis,BBC,R,R,175,87.5,2,0,0,125,125.0,1,0,0,81,81.0,1,0,0,48,-,0,0,0
1338,1171539491,J. Podgorski,JP Podgorski,Podgorski,JP,P,Villanova University,VILL,730278400,Villanova,BBC,R,R,402,21.2,19,0,1,248,13.8,18,0,1,175,175.0,1,0,0,131,-,0,0,0
1338,1342167973,K. O'Hearn,Keegan O'Hearn,O'Hearn,Keegan,P,University of Michigan,MICH,2290,Michigan,BBC,L,L,80,80.0,1,0,1,44,44.0,1,0,1,60,-,0,0,0,5,-,0,0,0
1338,1457067880,C. Schaefer,Coley Schaefer,Schaefer,Coley,P,Villanova University,VILL,730278400,Villanova,BBC,R,R,11,11.0,1,0,0,7,7.0,1,0,0,7,-,0,0,0,0,-,0,0,0
1338,1787909937,P. McKenzie,Patrick McKenzie,McKenzie,Patrick,P,Villanova University,VILL,730278400,Villanova,BBC,R,R,123,123.0,1,0,1,86,86.0,1,0,1,61,-,0,0,0,47,-,0,0,0
1338,1795608420,T. Carey,Tate Carey,Carey,Tate,P,University of Michigan,MICH,2290,Michigan,BBC,R,R,398,7.8,51,0,0,239,4.9,49,0,0,202,101.0,2,0,0,92,-,0,0,0
1338,1076428500,M. Zatopek,Matt Zatopek,Zatopek,Matt,P,Rice University,RICE,2352,Rice,BBC,R,R,138,11.5,12,0,0,97,8.1,12,0,0,56,-,0,0,0,45,-,0,0,0
1338,1125083442,E. Atchley,Ethan Atchley,Atchley,Ethan,P,Rice University,RICE,2352,Rice,BBC,R,R,78,78.0,1,0,0,64,64.0,1,0,0,44,-,0,0,0,25,-,0,0,0
1338,1601192527,M. Keo,Maddox Keo,Keo,Maddox,P,Rice University,RICE,2352,Rice,BBC,L,L,122,30.5,4,0,0,100,25.0,4,0,0,76,-,0,0,0,69,-,0,0,0
1338,1953046097,R. Guerrero,Robert Guerrero,Guerrero,Robert,P,University of Maryland Eastern Shore,UMES,730289152,Maryland Eastern Shore,BBC,R,R,240,48.0,5,0,0,152,38.0,4,0,0,152,152.0,1,0,0,74,-,0,0,0
1338,1983062936,A. McCabe,Austin McCabe,McCabe,Austin,P,University of Maryland Eastern Shore,UMES,730289152,Maryland Eastern Shore,BBC,R,R,138,138.0,1,0,0,83,-,0,0,0,65,65.0,1,0,0,63,-,0,0,0
1338,1056447778,L. Eisenreich,Logan Eisenreich,Eisenreich,Logan,P,Virginia Tech,VT,2293,Virginia Tech,BBC,R,R,243,10.1,24,0,0,205,8.9,23,0,0,96,96.0,1,0,0,47,-,0,0,0
1338,1176341047,P. Sweeney,Parker Sweeney,Sweeney,Parker,P,Virginia Tech,VT,2293,Virginia Tech,BBC,L,L,102,34.0,3,0,0,88,29.3,3,0,0,50,-,0,0,0,28,-,0,0,0
1338,1961082490,M. Kulik,Marcel Kulik,Kulik,Marcel,P,Virginia Tech,VT,2293,Virginia Tech,BBC,R,R,174,29.0,6,0,0,122,20.3,6,0,0,92,-,0,0,0,78,-,0,0,0
1338,1052931303,C. Trizuto,Colin Trizuto,Trizuto,Colin,P,Wagner College,WAG,730192640,Wagner,BBC,R,R,394,5.3,75,0,0,240,3.6,66,0,0,177,19.7,9,0,0,92,-,0,0,0
1338,1056535322,S. Bonilla,Sam Bonilla,Bonilla,Sam,P,Wagner College,WAG,730192640,Wagner,BBC,R,R,135,15.0,9,0,1,107,11.9,9,0,1,71,-,0,0,0,49,-,0,0,0
1338,1507662845,T. Brooks,Ty Brooks,Brooks,Ty,P,Indiana State University,INST,730350080,Indiana State,BBC,R,R,444,13.1,34,0,2,285,9.2,31,0,2,215,71.7,3,0,0,88,-,0,0,0
1338,1823042984,J. Roitman,Justin Roitman,Roitman,Justin,P,Wagner College,WAG,730192640,Wagner,BBC,L,R,197,8.6,23,0,0,130,5.9,22,0,0,127,127.0,1,0,0,107,-,0,0,0
1338,1082446389,L. Scholl,Logan Scholl,Scholl,Logan,P,Marist College,MRST,730374656,Marist,BBC,S,R,267,22.3,12,0,1,133,12.1,11,0,1,142,142.0,1,0,0,140,-,0,0,0
1338,1347903508,A. Speranza,Andrew Speranza,Speranza,Andrew,P,Marist College,MRST,730374656,Marist,BBC,L,L,333,12.8,26,0,1,227,11.3,20,0,1,149,24.8,6,0,0,78,-,0,0,0
1338,1416318143,C. Heselton,Cody Heselton,Heselton,Cody,P,Marist College,MRST,730374656,Marist,BBC,L,L,54,27.0,2,0,0,33,33.0,1,0,0,36,36.0,1,0,0,14,-,0,0,0
1338,1241946368,D. Asencio,Dorsy Asencio,Asencio,Dorsy,P,University of Rhode Island,URI,730163712,Rhode Island,BBC,R,R,237,21.5,11,0,2,155,25.8,6,0,2,135,33.8,4,0,0,89,89.0,1,0,0
1338,1342169565,C. Kolarov,Connor Kolarov,Kolarov,Connor,P,College of William & Mary,WM,730232064,William & Mary,BBC,R,R,275,39.3,7,0,0,189,27.0,7,0,0,147,-,0,0,0,114,-,0,0,0
1338,1342169568,T. Bourque,Tom Bourque,Bourque,Tom,P,College of William & Mary,WM,730232064,William & Mary,BBC,L,L,336,25.8,13,0,0,215,26.9,8,0,0,181,45.3,4,0,0,120,120.0,1,0,0
1338,1358089441,J. Cullen,Jake Cullen,Cullen,Jake,P,University of Rhode Island,URI,730163712,Rhode Island,BBC,R,R,480,19.2,25,0,0,348,23.2,15,0,0,291,29.1,10,0,0,134,-,0,0,0
1338,1562499099,Z. Boyd,Zach Boyd,Boyd,Zach,P,College of William & Mary,WM,730232064,William & Mary,BBC,R,R,366,10.2,36,0,0,247,8.5,29,0,0,191,27.3,7,0,0,107,-,0,0,0
1338,1217293352,L. Linnehan,Luke Linnehan,Linnehan,Luke,P,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,234,7.1,33,0,1,153,4.9,31,0,1,85,42.5,2,0,0,30,-,0,0,0
1338,1342167952,N. Hunkele,Nick Hunklee,Hunkele,Nick,P,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,282,12.3,23,0,0,187,8.1,23,0,0,145,-,0,0,0,77,-,0,0,0
1338,1837951976,H. Winston,Hunter Winston,Winston,Hunter,P,Ohio University,OHIO,730298368,Ohio,BBC,L,L,419,14.0,30,0,0,317,11.3,28,0,0,257,128.5,2,0,0,81,-,0,0,0
1338,1261826050,J. Nobe,Jack Nobe,Nobe,Jack,P,Xavier University,XAV,5464,Xavier,BBC,L,R,450,22.5,20,0,0,310,17.2,18,0,0,288,144.0,2,0,0,163,-,0,0,0
1338,1716461075,J. Chavana,Joseph Chavana,Chavana,Joseph,P,Xavier University,XAV,5464,Xavier,BBC,R,R,525,15.4,34,0,1,394,12.3,32,0,1,284,142.0,2,0,0,161,-,0,0,0
1338,1041288587,C. Airington,Cody Airington,Airington,Cody,P,Austin Peay State University,PEAY,730219520,Austin Peay,BBC,R,R,234,23.4,10,0,1,171,19.0,9,0,1,108,108.0,1,0,0,36,-,0,0,0
1338,1342166684,K. Applebey,Kaleb Applebey,Applebey,Kaleb,P,Austin Peay State University,PEAY,730219520,Austin Peay,BBC,R,R,317,317.0,1,0,0,235,235.0,1,0,0,200,-,0,0,0,99,-,0,0,0
1338,1619137888,D. Hargrove,Dawson Hargrove,Hargrove,Dawson,P,Arkansas State University,ARST,730290176,Arkansas State,BBC,R,R,58,29.0,2,0,0,41,20.5,2,0,0,33,-,0,0,0,0,-,0,0,0
1338,1672354759,T. Weimer,Tyler Weimer,Weimer,Tyler,P,Arkansas State University,ARST,730290176,Arkansas State,BBC,R,R,218,12.8,17,0,0,143,8.4,17,0,0,87,-,0,0,0,59,-,0,0,0
1338,1770228146,B. Foss,Brett Foss,Foss,Brett,P,Arkansas State University,ARST,730290176,Arkansas State,BBC,R,R,202,40.4,5,0,0,122,30.5,4,0,0,139,139.0,1,0,0,81,-,0,0,0
1338,1132480961,P. Warner,Parker Warner,Warner,Parker,P,Stanford University,STAN,730251264,Stanford,BBC,R,R,154,15.4,10,0,0,99,14.1,7,0,0,70,35.0,2,0,0,35,35.0,1,0,0
1338,1151447040,C. Hernandez,Chris Hernandez,Hernandez,Chris,P,Cal State Fullerton,CSF,5414,CSU Fullerton,BBC,R,R,101,6.3,16,0,2,68,6.2,11,0,2,49,9.8,5,0,0,33,-,0,0,0
1338,1215793577,J. Perotti,Jack Perotti,Perotti,Jack,P,University of Nevada,NEV,4784,Nevada,BBC,L,L,11,5.5,2,0,0,9,4.5,2,0,0,3,-,0,0,0,1,-,0,0,0
1338,1329016597,L. Saloman,Logan Saloman,Saloman,Logan,P,University of Nevada,NEV,4784,Nevada,BBC,R,R,324,324.0,1,0,0,251,251.0,1,0,0,124,-,0,0,0,100,-,0,0,0
1338,1362158208,E. Foley,Ethan Foley,Foley,Ethan,P,University of California,CAL,730152448,California,BBC,R,R,360,13.3,27,0,0,288,12.5,23,0,0,135,33.8,4,0,0,88,-,0,0,0
1338,1997059014,L. Jones,Luke Jones,Jones,Luke,P,Coastal Carolina University,CCAR,4104,Coastal Carolina,BBC,R,R,352,20.7,17,0,0,298,19.9,15,0,0,135,67.5,2,0,0,79,-,0,0,0
1338,1422151842,O. Miller,Owen Miller,Miller,Owen,P,Brigham Young University,BYU,730257152,BYU,BBC,R,R,222,17.1,13,0,1,152,13.8,11,0,0,111,55.5,2,0,1,59,-,0,0,0
1338,1939517349,A. Johnson,Ashton Johnson,Johnson,Ashton,P,Brigham Young University,BYU,730257152,BYU,BBC,R,L,309,19.3,16,0,0,229,17.6,13,0,0,165,55.0,3,0,0,67,-,0,0,0
1338,1128488986,E. Higginbottom,Elijah Higginbottom,Higginbottom,Elijah,P,Grand Canyon University,GC,5310,Grand Canyon,BBC,R,R,389,55.6,7,0,0,261,43.5,6,0,0,205,205.0,1,0,0,44,-,0,0,0
1338,1074505762,W. Eldridge,Will Eldridge,Eldridge,Will,P,"Indiana University, Bloomington",IND,4866,Indiana,BBC,R,R,61,10.2,6,0,0,47,7.8,6,0,0,29,-,0,0,0,22,-,0,0,0
1338,1180332362,H. Brummel,Henry Brummel,Brummel,Henry,P,"Indiana University, Bloomington",IND,4866,Indiana,BBC,R,R,91,45.5,2,0,0,65,65.0,1,0,0,35,35.0,1,0,0,21,-,0,0,0
1338,1537868579,M. Moreno,Matthew Moreno,Moreno,Matthew,P,Loyola Marymount University,LMU,730149120,Loyola Marymount,BBC,R,R,46,46.0,1,0,0,28,28.0,1,0,0,34,-,0,0,0,10,-,0,0,0
1338,1643596490,N. Mertens,Nathan Mertens,Mertens,Nathan,P,Southeast Missouri State University,SEMO,730168576,Southeast Missouri State,BBC,R,R,342,6.2,55,0,0,243,4.7,52,0,0,128,42.7,3,0,0,28,-,0,0,0
1338,1164682213,M. Yarc,Matthew Yarc,Yarc,Matthew,P,New Mexico State University,NMSU,730302720,New Mexico State,BBC,R,R,278,46.3,6,0,0,176,29.3,6,0,0,110,-,0,0,0,94,-,0,0,0
1338,1492461270,C. Daniels,Chris Daniels,Daniels,Chris,TWP,New Mexico State University,NMSU,730302720,New Mexico State,BBC,R,R,176,17.6,10,0,0,117,19.5,6,0,0,93,23.3,4,0,0,40,-,0,0,0
1338,1258116844,W. Peterson,Winston Peterson,Peterson,Winston,P,Pepperdine University,PEPP,730338304,Pepperdine,BBC,R,R,97,97.0,1,0,0,57,-,0,0,0,61,61.0,1,0,0,35,-,0,0,0
1338,1627778012,M. Conaway,Mateus Conaway,Conaway,Mateus,P,University of Utah,UTAH,730328320,Utah,BBC,L,L,237,19.8,12,0,1,168,24.0,7,0,0,91,18.2,5,0,1,60,-,0,0,0
1338,1891957539,I. Culver,Ian Culver,Culver,Ian,P,University of Utah,UTAH,730328320,Utah,BBC,R,R,247,24.7,10,0,1,166,20.8,8,0,0,147,73.5,2,0,1,78,-,0,0,0
1338,1922645936,D. Fine,Dillon Fine,Fine,Dillon,P,University of Utah,UTAH,730328320,Utah,BBC,R,R,230,76.7,3,0,0,197,65.7,3,0,0,88,-,0,0,0,56,-,0,0,0
1338,1131446321,C. Latimer,Carson Latimer,Latimer,Carson,P,Sacramento State University,SAC,730293760,Sacramento State,BBC,L,R,381,47.6,8,0,1,270,38.6,7,0,0,196,-,0,0,0,129,129.0,1,0,1
1338,1342168697,M. Durvasula,Miles Durvasula,Durvasula,Miles,P,University of San Francisco,SF,730365696,San Francisco,BBC,R,R,16,16.0,1,0,0,16,16.0,1,0,0,8,-,0,0,0,3,-,0,0,0
1338,1580046011,E. Lay,Ethan Lay,Lay,Ethan,P,Sacramento State University,SAC,730293760,Sacramento State,BBC,L,R,471,11.0,43,0,0,286,7.7,37,0,0,215,35.8,6,0,0,91,-,0,0,0
1338,1256409641,Z. James,Zack James,James,Zack,P,Texas Christian University,TCU,5045,TCU,BBC,R,R,107,15.3,7,0,0,76,10.9,7,0,0,42,-,0,0,0,40,-,0,0,0
1338,1689259021,J. McWilliams,Jack McWilliams,McWilliams,Jack,P,University of San Diego,USD,5320,San Diego,BBC,L,L,157,39.3,4,0,0,116,58.0,2,0,0,86,43.0,2,0,0,60,-,0,0,0
1338,1361761302,A. Floyd,Andrew Floyd,Floyd,Andrew,P,University of South Alabama,USA,730298880,South Alabama,BBC,R,R,188,94.0,2,0,1,139,69.5,2,0,1,97,-,0,0,0,46,-,0,0,0
1338,1098905692,M. Fitzgibbon,Matt Fitzgibbon,Fitzgibbon,Matt,P,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,L,L,338,16.9,20,0,0,247,27.4,9,0,0,177,16.1,11,0,0,43,-,0,0,0
1338,1204908598,B. Gilbert,Bradley Gilbert,Gilbert,Bradley,P,University of Washington,WASH,3110,Washington,BBC,L,R,202,22.4,9,0,0,155,19.4,8,0,0,111,111.0,1,0,0,50,-,0,0,0
1338,1463788430,N. Stein,Nathan Stein,Stein,Nathan,P,Saint Joseph's University,JOES,730332416,Saint Joseph's,BBC,L,L,566,11.1,51,0,2,354,9.3,38,0,1,296,22.8,13,0,1,156,-,0,0,0
1338,1133758727,A. Lepine,Andrew Lepine,Lepine,Andrew,P,Stetson University,STET,730261504,Stetson,BBC,R,R,108,54.0,2,0,0,92,92.0,1,0,0,54,54.0,1,0,0,27,-,0,0,0
1338,1972776483,M. Davenport,Mason Davenport,Davenport,Mason,P,Stetson University,STET,730261504,Stetson,BBC,R,R,311,16.4,19,0,0,233,14.6,16,0,0,175,58.3,3,0,0,71,-,0,0,0
1338,1288522478,A. Santos IV,Alberto Santos IV,Santos IV,Alberto,P,Texas A&M-Corpus Christi,AMCC,4764,Texas A&M-Corpus Christi,BBC,R,R,108,54.0,2,0,0,91,91.0,1,0,0,62,62.0,1,0,0,54,-,0,0,0
1338,1342167614,B. Parker,Brigden Parker,Parker,Brigden,P,University of Kansas,KU,730360064,Kansas,BBC,L,L,91,15.2,6,0,0,58,14.5,4,0,0,48,24.0,2,0,0,20,-,0,0,0
1338,1640387722,N. Darden,Nathan Darden,Darden,Nathan,P,Texas A&M-Corpus Christi,AMCC,4764,Texas A&M-Corpus Christi,BBC,R,R,208,41.6,5,0,1,135,45.0,3,0,0,110,55.0,2,0,1,66,-,0,0,0
1338,1845396184,B. Barrera,Bobby Barrera,Barrera,Bobby,P,University of Illinois-Chicago,UIC,5379,Illinois-Chicago,BBC,L,L,101,10.1,10,0,0,73,8.1,9,0,0,54,54.0,1,0,0,20,-,0,0,0
1338,1000245558,G. Miller,Garrett Miller,Miller,Garrett,P,Utah Valley University,UVU,730263552,Utah Valley,BBC,R,R,206,20.6,10,0,0,154,30.8,5,0,0,128,64.0,2,0,0,92,30.7,3,0,0
1338,1443022517,C. Littledike,Cooper Littledike,Littledike,Cooper,P,Utah Valley University,UVU,730263552,Utah Valley,BBC,R,R,268,15.8,17,0,2,200,14.3,14,0,2,155,51.7,3,0,0,79,-,0,0,0
1338,1515600436,G. Albrecht,George Albrecht,Albrecht,George,P,Utah Valley University,UVU,730263552,Utah Valley,BBC,L,R,100,33.3,3,0,1,62,31.0,2,0,1,55,55.0,1,0,0,44,-,0,0,0
1338,1342169200,T. Galusha,Thomas Galusha,Galusha,Thomas,P,University of Connecticut,CONN,5486,Connecticut,BBC,R,R,91,15.2,6,0,0,77,12.8,6,0,0,50,-,0,0,0,30,-,0,0,0
1338,1759223061,A. Beard,Austin Beard,Beard,Austin,P,Monmouth University,MONM,4164,Monmouth,BBC,R,R,332,12.8,26,0,1,227,11.3,20,0,1,178,29.7,6,0,0,103,-,0,0,0
1338,1890491822,J. Campbell,Jay Campbell,Campbell,Jay,3B,Florida A&M University,FAMU,5416,Florida A&M,BBC,R,R,152,76.0,2,0,1,73,73.0,1,0,1,93,93.0,1,0,0,29,-,0,0,0
1338,1044183193,M. Shropshire,Mason Shropshire,Shropshire,Mason,P,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,319,79.8,4,0,0,208,52.0,4,0,0,193,-,0,0,0,95,-,0,0,0
1338,1717584400,J. Crews,Justen Crews,Crews,Justen,CF,Florida A&M University,FAMU,5416,Florida A&M,BBC,R,R,53,53.0,1,0,0,40,40.0,1,0,0,38,-,0,0,0,34,-,0,0,0
1338,1253144265,J. Nunn,JP Nunn,Nunn,JP,P,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,220,73.3,3,0,0,134,44.7,3,0,0,148,-,0,0,0,118,-,0,0,0
1338,1342636498,C. Berryman,Charlie Berryman,Berryman,Charlie,P,Saint Peter's University,SPC,730149888,Saint Peter's,BBC,R,R,167,41.8,4,0,0,111,27.8,4,0,0,77,-,0,0,0,69,-,0,0,0
1338,1129604524,N. Snoh,Nyenati Snoh,Snoh,Nyenati,P,Norfolk State University,NORF,3904,Norfolk State,BBC,R,R,186,93.0,2,0,0,129,64.5,2,0,0,101,-,0,0,0,71,-,0,0,0
1338,1342168082,J. Danyluk,Jake Danyluk,Danyluk,Jake,P,Monmouth University,MONM,4164,Monmouth,BBC,L,L,120,40.0,3,0,0,87,43.5,2,0,0,76,76.0,1,0,0,50,-,0,0,0
1338,1006589126,J. Nolley,Jordan Nolley,Nolley,Jordan,P,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,R,R,367,16.0,23,0,4,215,9.3,23,0,4,201,-,0,0,0,178,-,0,0,0
1338,1265969604,E. Rodriguez,Edgar Rodriguez,Rodriguez,Edgar,P,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,R,R,410,136.7,3,0,0,303,101.0,3,0,0,237,-,0,0,0,171,-,0,0,0
1338,1962584579,J. Hicks,Justin Hicks,Hicks,Justin,P,UAB,UAB,730345984,UAB,BBC,R,R,203,33.8,6,0,1,131,26.2,5,0,1,108,108.0,1,0,0,70,-,0,0,0
1338,1977070248,K. McLaughlin,Killian McLaughlin,McLaughlin,Killian,P,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,R,R,572,52.0,11,0,0,368,73.6,5,0,0,351,70.2,5,0,0,234,234.0,1,0,0
1338,1342167860,N. Ryhlick,Nate Ryhlick,Ryhlick,Nathan,P,Manhattan College,MAN,730363648,Manhattan,BBC,L,L,51,51.0,1,0,0,49,49.0,1,0,0,29,-,0,0,0,18,-,0,0,0
1338,1342166621,K. Elarton,Kenan Elarton,Elarton,Kenan,P,University of Arizona,ARIZ,232,Arizona,BBC,R,R,62,31.0,2,0,0,55,-,0,0,0,15,7.5,2,0,0,2,-,0,0,0
1338,1283008434,C. Jameson,Caleb Jameson,Jameson,Caleb,P,Baylor University,BAY,3033,Baylor,BBC,L,L,233,23.3,10,0,0,168,33.6,5,0,0,124,24.8,5,0,0,36,-,0,0,0
