Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,G,Inn,FieldOpp,Chances,PO,A,E,ThrowE,FieldE,DropE,FLD%,DP
1763,1300448256,B. Miller,Ben Miller,Miller,Ben,3B,Duke University,DUKE,730336256,Duke,BBC,R,R,61,525.2,159,183,59,114,10,0,10,0,.945,13
1763,1830600232,B. Linker,Brody Linker,Linker,Brody,SS,Presbyterian College,PRE,730184192,Presbyterian,BBC,R,R,47,376.2,172,183,69,104,10,2,8,0,.945,20
1765,1204041728,S. Alford,Slate Alford,Alford,Slate,3B,University of Georgia,UGA,226,Georgia,BBC,R,R,60,513.1,132,128,33,88,7,0,7,0,.945,7
1766,1266603520,T. Dooley,Ty Dooley,Dooley,Ty,SS,Coastal Carolina University,CCAR,4104,Coastal Carolina,BBC,L,R,52,448.1,167,201,57,133,11,4,7,0,.945,29
1767,1334287616,G. Roessler,Gabe Roessler,Roessler,Gabe,SS,University of Wisconsin-Milwaukee,MILW,5036,Milwaukee,BBC,R,R,58,487.0,213,255,82,159,14,4,10,0,.945,36
1768,1337263872,C. Warehime,Cole Warehime,Warehime,Cole,RF,Southeast Missouri State University,SEMO,730168576,Southeast Missouri State,BBC,R,R,50,440.1,146,91,85,1,5,0,5,0,.945,0
1768,1430338383,J. Martinez,Jake Martinez,Martinez,Jake,CF,University of Texas-Arlington,UTA,5324,UT Arlington,BBC,R,R,44,380.0,175,91,82,4,5,0,5,0,.945,0
1770,1939568033,C. Lorch,Carson Lorch,Lorch,Carson,3B,Tarleton State University,TAR,730236416,Tarleton State,BBC,R,R,41,335.0,121,127,27,93,7,2,5,0,.945,9
1771,1322403840,C. Brady,Cavan Brady,Brady,Cavan,SS,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,46,382.1,171,217,76,129,12,1,11,0,.945,32
1772,1336599040,J. Shields,Jonah Shields,Shields,Jonah,2B,Jacksonville University,JAC,730335488,Jacksonville,BBC,R,R,51,427.1,161,216,83,121,12,3,9,0,.944,22
1772,1191505152,J. Cotrone,Jack Cotrone,Cotrone,Jack,SS,Davidson College,DAV,730363136,Davidson,BBC,R,R,54,441.0,159,180,67,103,10,6,5,0,.944,15
1772,1099412224,T. Recchio,Tanner Recchio,Recchio,Tanner,2B,University of St. Thomas (Minn.),UOST,730200320,University of St. Thomas (Minn.),BBC,L,R,47,394.1,124,162,65,88,9,4,5,0,.944,17
1775,1209232640,R. Hernandez,Ryder Hernandez,Hernandez,Ryder,SS,University of the Incarnate Word,IW,730225152,Incarnate Word,BBC,R,R,48,403.0,165,197,63,123,11,1,10,0,.944,30
1776,1243572201,J. Batts,Justin Batts,Batts,Justin,1B,Delaware State University,DSU,730217984,Delaware State,BBC,R,R,33,243.2,46,161,134,18,9,0,6,0,.944,8
1777,1287367168,R. Weingartner,Ryan Weingartner,Weingartner,Ryan,SS,Penn State University,PSU,5326,Penn State,BBC,R,R,56,484.0,160,196,69,116,11,5,6,0,.944,22
1777,1092992512,R. Kucherak,Ryan Kucherak,Kucherak,Ryan,SS,Northwestern University,NW,730247680,Northwestern,BBC,R,R,52,429.1,167,196,71,114,11,2,9,0,.944,23
1779,1176049408,E. Meier,Evan Meier,Meier,Evan,CF,Mount St. Mary's University,MSM,730291712,Mount St. Mary's,BBC,R,R,51,388.0,149,89,84,0,5,0,5,0,.944,0
1780,1322872064,D. Amaral,Dre Amaral,Amaral,Dre,SS,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,R,R,48,368.2,165,213,97,104,12,4,8,0,.944,24
1780,1087834880,Z. Spinn,Zane Spinn,Spinn,Zane,SS,Lamar University,LAM,730162432,Lamar,BBC,L,R,57,478.2,199,213,58,143,12,1,11,0,.944,23
1780,1551542065,E. Williams,Eric Williams,Williams,Eric,2B,Mississippi Valley State University,MVSU,730259200,Mississippi Valley State,BBC,R,R,39,292.0,108,142,62,72,8,0,8,0,.944,17
1783,1310536704,L. Nomura,Luke Nomura,Nomura,Luke,SS,Fairfield University,FAIR,730380544,Fairfield,BBC,R,R,58,507.2,220,264,88,161,15,4,11,0,.943,35
1783,1238221056,T. Ferroggiaro,Thomas Ferroggiaro,Ferroggiaro,Thomas,3B,Santa Clara University,SCU,730297600,Santa Clara,BBC,S,R,39,327.0,92,88,22,61,5,0,5,0,.943,5
1785,1310313472,J. carpenter,Jesiah Carpenter,carpenter,Jesiah,CF,UMBC,UMBC,730210304,UMBC,BBC,R,R,46,365.2,179,123,112,4,7,0,7,0,.943,0
1786,1145242880,C. Loupe,Collin Loupe,Loupe,Collin,2B,University of New Orleans,UNO,5380,New Orleans,BBC,R,R,47,346.1,142,193,72,110,11,2,9,0,.943,25
1787,1257343232,B. Cleary,Ben Cleary,Cleary,Ben,SS,Santa Clara University,SCU,730297600,Santa Clara,BBC,R,R,49,407.2,160,175,52,113,10,0,10,0,.943,20
1787,1718460975,K. Ray,Keaton Ray,Ray,Keaton,LF,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,L,L,39,318.0,129,70,66,0,4,0,4,0,.943,0
1789,1100719616,D. Bucciero,Daniel Bucciero,Bucciero,Daniel,3B,Fordham University,FOR,730324992,Fordham,BBC,R,R,58,498.1,197,192,49,132,11,5,6,0,.943,10
1790,1095700736,C. Worcester,Chris Worcester,Worcester,Chris,2B,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,R,R,51,455.0,199,244,96,134,14,3,12,0,.943,24
1791,1263449344,B. Lesher,Brett Lesher,Lesher,Brett,SS,University of Delaware,DEL,730203136,Delaware,BBC,R,R,53,451.0,197,209,60,137,12,4,8,0,.943,27
1792,1290256128,C. Hage,Cole Hage,Hage,Cole,LF,University of Kentucky,UK,5362,Kentucky,BBC,R,R,55,465.0,160,87,80,2,5,0,5,0,.943,0
1792,1083748096,S. Mueller,Sebastian Mueller,Mueller,Sebastian,3B,Quinnipiac University,QUIN,730386688,Quinnipiac,BBC,R,R,56,486.2,163,174,53,111,10,4,6,0,.943,10
1794,1198413057,V. Sheahan,Vance Sheahan,Sheahan,Vance,SS,University of South Carolina Upstate,SCUS,730317312,South Carolina Upstate,BBC,R,R,61,515.0,191,226,74,139,13,3,10,0,.942,26
1795,1259961344,C. Meglio,Charlie Meglio,Meglio,Charlie,3B,Campbell University,CAMP,730187776,Campbell,BBC,R,R,56,470.0,154,139,34,97,8,2,6,0,.942,4
1796,1324325632,J. Donohoe,Jesse Donohoe,Donohoe,Jesse,3B,Georgia State University,GAST,730239744,Georgia State,BBC,L,R,56,473.0,98,156,85,62,9,1,8,0,.942,13
1796,1595121895,A. Adams,Alex Adams,Adams,Alex,3B,Air Force Academy,AFA,730205440,Air Force,BBC,R,R,54,438.0,150,208,113,83,12,2,10,0,.942,14
1798,1875765945,N. Toole,Noah Toole,Toole,Noah,2B,Radford University,RAD,730267392,Radford,BBC,S,R,53,433.1,194,259,98,146,15,2,13,0,.942,35
1799,1099182338,J. LaFleur,John LaFleur,LaFleur,John,LF,College of the Holy Cross,HC,730310656,Holy Cross,BBC,L,R,40,302.2,148,69,63,2,4,0,4,0,.942,0
1800,1310843392,R. Velazquez,Raymond Velazquez,Velazquez,Raymond,3B,Austin Peay State University,PEAY,730219520,Austin Peay,BBC,R,R,50,395.2,94,86,25,56,5,2,3,0,.942,5
1801,1268368896,R. Pierce,Ryan Pierce,Pierce,Ryan,3B,Saint Mary's College (CA),SMC,730288896,Saint Mary's,BBC,R,R,61,515.2,170,189,73,105,11,2,9,0,.942,18
1802,1156588032,J. Peyton,Jordan Peyton,Peyton,Jordan,SS,Towson University,TOWS,730318336,Towson,BBC,R,R,56,454.0,204,240,79,147,14,0,14,0,.942,31
1802,1802425630,J. Taylor,Jordan Taylor,Taylor,Jordan,LF,Stetson University,STET,730261504,Stetson,BBC,R,R,62,538.0,195,120,111,2,7,0,6,0,.942,1
1804,1338971295,T. Hammond,Tahraun Hammond,Hammond,Tahraun,2B,Old Dominion University,ODU,3090,Old Dominion,BBC,R,R,38,293.1,107,137,56,73,8,3,5,0,.942,11
1805,1654773551,Z. Donahue,Zach Donahue,Donahue,Zach,SS,Marist College,MRST,730374656,Marist,BBC,S,R,53,453.1,149,171,54,107,10,1,9,0,.942,20
1806,1077730304,J. Niles,Jalen Niles,Niles,Jalen,SS,Florida A&M University,FAMU,5416,Florida A&M,BBC,R,R,54,417.2,154,204,74,118,12,3,9,0,.941,31
1806,1241783808,M. Sanford,Mitchell Sanford,Sanford,Mitchell,RF,University of Mississippi,MISS,5322,Ole Miss,BBC,L,R,62,535.1,182,102,95,1,6,1,5,0,.941,0
1806,1096254720,A. Patel,Aryan Patel,Patel,Aryan,TWP,The Citadel,CIT,730366720,The Citadel,BBC,R,R,49,368.1,118,119,32,80,7,2,5,0,.941,6
1806,1232373760,T. Sudbrook,Troy Sudbrook,Sudbrook,Troy,3B,University of Toledo,TOL,5388,Toledo,BBC,L,R,61,512.1,182,187,54,122,11,3,8,0,.941,3
1806,1133929646,J. Brooks,Jacob Brooks,Brooks,Jacob,SS,Niagara University,NIAG,730156544,Niagara,BBC,R,R,45,368.1,128,153,48,96,9,3,6,0,.941,18
1811,1160566617,A. Umbach,Anthony Umbach,Umbach,Anthony,2B,University of Southern Indiana,SIND,730288640,Southern Indiana,BBC,R,R,46,341.1,124,169,75,84,10,0,10,0,.941,17
1812,1176534272,B. Robichaux,Ben Robichaux,Robichaux,Ben,2B,Southeastern Louisiana University,SELA,730209280,Southeastern Louisiana,BBC,L,R,42,312.1,107,135,36,91,8,6,2,0,.941,18
1813,1101076736,R. Moroney,Reece Moroney,Moroney,Reece,SS,University of Rhode Island,URI,730163712,Rhode Island,BBC,R,R,58,488.0,198,236,82,140,14,5,9,0,.941,37
1814,1080340992,R. Stokes,Rhett Stokes,Stokes,Rhett,3B,University of Nebraska,NEB,4865,Nebraska,BBC,R,R,43,212.2,76,84,19,60,5,1,4,0,.940,9
1814,1080116854,J. Lewis,Jordan Lewis,Lewis,Jordan,LF,University of San Francisco,SF,730365696,San Francisco,BBC,R,R,53,439.2,164,84,75,4,5,0,5,0,.940,1
1816,1105387008,J. Journette,Justin Journette,Journette,Justin,RF,Norfolk State University,NORF,3904,Norfolk State,BBC,R,R,42,344.0,119,67,61,2,4,0,4,0,.940,1
1816,1290066432,R. Masse,Rowan Masse,Masse,Rowan,3B,UMass Lowell,MASSL,730371584,UMass Lowell,BBC,R,R,48,379.2,106,134,51,75,8,0,8,0,.940,10
1816,1006708473,E. Joubert,Evan Joubert,Joubert,Evan,LF,Texas Southern University,TXSO,4768,Texas Southern,BBC,R,R,37,270.1,146,67,62,1,4,0,4,0,.940,0
1819,1648824937,S. Harris,Sammy Harris,Harris,Sammy,3B,Little Rock,UALR,730217472,Little Rock,BBC,L,R,44,318.2,91,117,86,24,7,0,7,0,.940,6
1819,1032174369,B. Johnston,Brodie Johnston,Johnston,Brodie,3B,Vanderbilt University,VAN,5046,Vanderbilt,BBC,R,R,55,465.0,103,117,28,82,7,2,5,0,.940,12
1821,1191396864,T. Googins,Tommy Googins,Googins,Tommy,SS,Princeton University,PRIN,730198784,Princeton,BBC,R,R,40,336.2,134,167,60,97,10,2,8,0,.940,13
1822,1304683776,J. Beverly,Jack Beverly,Beverly,Jack,3B,University of Massachusetts,MASS,5451,UMass,BBC,R,R,47,384.1,101,150,88,53,9,1,8,0,.940,8
1823,1198428928,D. Markle,Drew Markle,Markle,Drew,SS,University of Louisiana at Lafayette,ULL,5075,Louisiana,BBC,R,R,43,327.2,119,133,57,68,8,2,6,0,.940,6
1824,1303793152,A. Ulloa,Alex Ulloa,Ulloa,Alex,SS,Florida International University,FIU,4468,Florida International,BBC,R,R,58,500.0,173,199,69,118,12,2,10,0,.940,18
1825,1131314432,T. Roper,Trevor Roper,Roper,Trevor,SS,Houston Christian University,HCU,730157824,Houston Christian,BBC,R,R,57,480.1,209,232,65,153,14,3,11,0,.940,28
1826,1310330880,E. Snow,Eric Snow,Snow,Eric,3B,Auburn University,AUB,5466,Auburn,BBC,R,R,55,454.1,122,149,55,85,9,1,8,0,.940,20
1827,1699988554,D. Alana,Diego Alana,Alana,Diego,SS,Eastern Kentucky University,EKY,5417,Eastern Kentucky,BBC,S,R,50,390.1,160,182,61,110,11,4,7,0,.940,19
1828,1577654543,A. Walters,Andrew Walters,Walters,Andrew,3B,California Baptist University,CBU,5091,California Baptist,BBC,R,R,51,383.1,96,215,162,40,13,6,7,0,.940,21
1829,1327587072,C. Rush,Christian Rush,Rush,Christian,RF,College of William & Mary,WM,730232064,William & Mary,BBC,R,L,47,390.0,144,99,91,2,6,0,5,0,.939,2
1829,1297003776,J. Woodall,JD Woodall,Woodall,JD,LF,Davidson College,DAV,730363136,Davidson,BBC,R,R,44,296.2,129,66,61,1,4,0,4,0,.939,0
1829,1310334464,C. Campbell,Cade Campbell,Campbell,Cade,3B,University of California,CAL,730152448,California,BBC,R,R,51,428.1,134,132,53,71,8,4,4,0,.939,7
1829,1276277221,M. Cash,Matthew Cash,Cash,Matthew,3B,Jacksonville State University,JVST,730225408,Jacksonville State,BBC,L,R,45,332.0,80,99,45,48,6,0,6,0,.939,5
1829,1793130965,K. Schulte,Kooper Schulte,Schulte,Kooper,SS,University of Iowa,IOWA,1232,Iowa,BBC,R,R,45,278.0,58,66,18,44,4,2,2,0,.939,7
1829,1285586671,D. Cox,David Cox,Cox,David,TWP,University of Illinois-Chicago,UIC,5379,Illinois-Chicago,BBC,R,R,41,272.2,90,99,32,61,6,3,3,0,.939,7
1829,1254818495,L. Penfield,Landon Penfield,Penfield,Landon,3B,College of Charleston,COFC,730177792,College of Charleston,BBC,L,R,49,415.1,139,132,27,97,8,4,4,0,.939,10
1836,1323379456,S. Miller,Sam Miller,Miller,Sam,SS,Columbia University,CLMB,730319104,Columbia,BBC,R,R,48,404.1,176,214,82,119,13,4,9,0,.939,32
1836,1124113920,W. Vergantino,Will Vergantino,Vergantino,Will,2B,Elon University,ELON,730252544,Elon,BBC,R,R,52,424.1,177,214,78,123,13,5,7,0,.939,14
1838,1080345344,K. Holm,Kai Holm,Holm,Kai,SS,Lipscomb University,LIP,730307072,Lipscomb,BBC,R,R,50,429.1,149,181,76,94,11,3,8,0,.939,19
1839,1126278912,E. Gibson,Ethan Gibson,Gibson,Ethan,2B,Virginia Tech,VT,2293,Virginia Tech,BBC,R,R,43,182.2,65,82,32,45,5,1,3,0,.939,7
1839,1377615650,J. Zebig,Jack Zebig,Zebig,Jack,SS,University of Illinois,ILL,730163456,Illinois,BBC,L,R,54,461.0,193,246,77,154,15,3,12,0,.939,33
1839,1702076794,P. Whitehead,Payton Whitehead,Whitehead,Payton,3B,University of Maine,ME,730275840,Maine,BBC,R,R,44,352.1,119,82,56,21,5,0,5,0,.939,2
1842,1432662328,C. Malamazian,Cooper Malamazian,Malamazian,Cooper,3B,"Indiana University, Bloomington",IND,4866,Indiana,BBC,R,R,48,380.2,131,131,29,94,8,3,5,0,.939,14
1843,1236374272,P. Myro IV,Paul Myro IV,Myro IV,Paul,SS,UNLV,UNLV,730161664,UNLV,BBC,S,R,43,354.0,151,180,53,116,11,1,10,0,.939,17
1844,1185610752,Z. Peters,Zach Peters,Peters,Zach,RF,Air Force Academy,AFA,730205440,Air Force,BBC,R,R,54,429.0,155,98,82,10,6,0,6,0,.939,1
1844,1758367269,T. Lichtenberger,Tyler Lichtenberger,Lichtenberger,Tyler,SS,Appalachian State University,APP,730240256,Appalachian State,BBC,L,R,53,458.2,186,196,47,137,12,2,10,0,.939,22
1846,1162472448,M. Ryan,Matt Ryan,Ryan,Matt,2B,Lamar University,LAM,730162432,Lamar,BBC,R,R,42,316.1,106,130,46,76,8,0,8,0,.938,7
1846,1153451008,N. OBrien,Nick O'Brien,OBrien,Nick,3B,University of Pennsylvania,PENN,730292224,Pennsylvania,BBC,R,R,28,210.2,57,65,15,46,4,0,3,0,.938,4
1846,1263381248,C. Caruso,Cole Caruso,Caruso,Cole,3B,University of Michigan,MICH,2290,Michigan,BBC,R,R,53,435.2,131,130,26,96,8,2,6,0,.938,6
1846,1255400842,K. O'Connor,Keegan O'Connor,O'Connor,Keegan,LF,Kansas State University,KSU,730270464,Kansas State,BBC,R,R,53,435.1,154,65,59,2,4,1,3,0,.938,0
1850,1122150400,K. Fossum,Kyle Fossum,Fossum,Kyle,RF,Youngstown State University,YSU,730284544,Youngstown State,BBC,R,R,43,338.0,141,81,74,2,5,0,5,0,.938,0
1851,1441024471,O. Clyne,Owen Clyne,Clyne,Owen,SS,George Mason University,GMU,730265088,George Mason,BBC,L,R,61,523.2,222,242,73,154,15,2,13,0,.938,25
1852,1132720384,D. Hamilton,Davis Hamilton,Hamilton,Davis,3B,North Dakota State University,NDSU,730343168,North Dakota State,BBC,L,R,54,453.2,135,129,41,80,8,2,6,0,.938,4
1853,1296546560,D. Palmer,Dylan Palmer,Palmer,Dylan,3B,Hofstra University,HOF,730245120,Hofstra,BBC,L,R,52,420.1,143,161,52,99,10,3,7,0,.938,13
1854,1099810304,W. Peifer,Wyatt Peifer,Peifer,Wyatt,3B,James Madison University,JMU,730340096,James Madison,BBC,S,R,55,475.2,173,177,54,112,11,4,7,0,.938,15
1855,1626754400,J. Murphy,James Murphy,Murphy,James,SS,High Point University,HP,730321152,High Point,BBC,R,R,54,440.0,177,193,58,123,12,3,8,0,.938,19
1856,1294959104,S. Robinson,Shai Robinson,Robinson,Shai,SS,Illinois State University,ILST,730258944,Illinois State,BBC,R,R,54,458.0,181,209,76,120,13,6,7,0,.938,27
1856,1085400064,R. Sprock,Ryan Sprock,Sprock,Ryan,TWP,Elon University,ELON,730252544,Elon,BBC,R,R,55,445.0,155,209,106,90,13,5,8,0,.938,11
1856,1867846711,C. Robertson,Creek Robertson,Robertson,Creek,SS,University of Memphis,MEM,730172160,Memphis,BBC,R,R,53,448.2,171,209,68,128,13,2,11,0,.938,36
1859,1262647552,W. Henseler,Wyatt Henseler,Henseler,Wyatt,3B,Texas A&M University,TXAM,3032,Texas A&M,BBC,R,R,56,458.1,105,96,19,71,6,1,5,0,.938,7
1859,1162228480,B. Slanker,Ben Slanker,Slanker,Ben,RF,Ohio University,OHIO,730298368,Ohio,BBC,L,R,50,421.0,158,96,88,2,6,0,5,0,.938,0
1859,1210991872,M. Bardowell,Matthew Bardowell,Bardowell,Matthew,LF,Cal State Fullerton,CSF,5414,CSU Fullerton,BBC,R,R,51,437.1,157,80,72,3,5,0,5,0,.938,1
1859,1286168833,L. Orbon,Luke Orbon,Orbon,Luke,SS,St. John's University (NY),SJU,4285,St. John's,BBC,L,R,53,453.1,189,224,60,150,14,2,12,0,.938,21
1859,1206686464,C. Torres,Cooper Torres,Torres,Cooper,2B,East Tennessee State University,ETSU,4844,East Tennessee State,BBC,R,R,39,336.1,114,160,58,92,10,3,7,0,.938,24
1859,1042959841,T. Rover,Tommy Rover,Rover,Tommy,3B,Youngstown State University,YSU,730284544,Youngstown State,BBC,S,R,43,344.1,108,112,30,75,7,4,3,0,.938,5
1859,1077535470,T. Lucas,Trevor Lucas,Lucas,Trevor,3B,UNC Wilmington,UNCW,730229504,UNC Wilmington,BBC,R,R,58,506.1,148,144,42,93,9,3,6,0,.938,7
1866,1084459776,C. Coates,Colton Coates,Coates,Colton,1B,Louisiana Tech University,LT,3374,Louisiana Tech,BBC,R,R,51,432.1,122,223,136,73,14,2,12,0,.937,14
1867,1286192614,A. Donatto,Ahmar Donatto,Donatto,Ahmar,TWP,Prairie View A&M University,PV,4766,Prairie View A&M,BBC,R,R,51,379.1,163,191,57,122,12,1,11,0,.937,20
1867,1531311566,J. Sangalang,Jeremy Sangalang,Sangalang,Jeremy,SS,Siena College,SIE,730382592,Siena,BBC,R,R,54,457.2,174,191,51,128,12,2,10,0,.937,23
1869,1693707875,C. Walsh,Connor Walsh,Walsh,Connor,2B,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,R,R,36,234.2,84,111,45,59,7,2,5,0,.937,9
1870,1201248512,A. Solomon,AJ Solomon,Solomon,AJ,2B,Butler University,BUT,730283520,Butler,BBC,L,R,47,337.0,111,158,60,88,10,0,10,0,.937,21
1870,1099858944,Q. Phillips,Q Phillips,Phillips,Q,LF,University of Wisconsin-Milwaukee,MILW,5036,Milwaukee,BBC,S,L,50,404.2,151,79,71,3,5,2,3,0,.937,0
1872,1342170007,S. Mummau,Sammy Mummau,Mummau,Sammy,SS,Jacksonville University,JAC,730335488,Jacksonville,BBC,R,R,56,463.1,180,221,90,117,14,1,13,0,.937,24
1872,1339859835,L. Akers,Landon Akers,Akers,Landon,SS,Bellarmine University,BU,730167552,Bellarmine,BBC,R,R,53,419.1,186,221,92,115,14,3,11,0,.937,19
1874,1266157312,L. Tobin,Lane Tobin,Tobin,Lane,SS,The Citadel,CIT,730366720,The Citadel,BBC,R,R,42,348.1,121,142,46,87,9,1,8,0,.937,16
1875,1196851968,M. Houston,Marek Houston,Houston,Marek,SS,Wake Forest University,WAKE,730373376,Wake Forest,BBC,R,R,61,510.2,168,205,68,124,13,5,8,0,.937,18
1876,1155638528,T. Becerra,Temo Becerra,Becerra,Temo,SS,Stanford University,STAN,730251264,Stanford,BBC,R,R,52,446.1,172,189,53,124,12,4,8,0,.937,20
1876,1245161472,A. Lugo,Aaron Lugo,Lugo,Aaron,3B,University of Houston,HOU,3030,Houston,BBC,R,R,54,447.1,129,126,28,90,8,4,4,0,.937,13
1876,1281745664,J. Overbeek,Josh Overbeek,Overbeek,Josh,3B,University of Nebraska,NEB,4865,Nebraska,BBC,S,R,51,401.0,128,126,28,90,8,2,6,0,.937,7
1876,1207474945,C. Badylak,Clay Badylak,Badylak,Clay,2B,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,L,R,51,413.1,149,189,79,98,12,4,8,0,.937,20
1880,1097562368,B. Nigh,Brandon Nigh,Nigh,Brandon,SS,Oakland University,OAK,5386,Oakland,BBC,R,R,60,515.0,195,220,68,138,14,2,11,0,.936,20
1881,1196785152,J. Torres,Jason Torres,Torres,Jason,3B,University of Alabama,ALA,730206976,Alabama,BBC,R,R,59,503.0,96,94,31,57,6,1,5,0,.936,9
1881,1530212273,J. Allen,J.C. Allen,Allen,J.C.,3B,UC San Diego,UCSD,730348032,UC San Diego,BBC,R,R,48,406.2,124,141,49,83,9,4,5,0,.936,6
1883,1496800975,B. Jellison,Bruce Jellison,Jellison,Bruce,3B,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,R,R,49,399.1,111,125,36,81,8,1,7,0,.936,12
1884,1123942656,E. Moreno,Estevan Moreno,Moreno,Estevan,SS,University of Notre Dame,ND,225,Notre Dame,BBC,R,R,53,450.0,194,203,52,138,13,4,9,0,.936,17
1885,1318694400,J. Wolf,Jeremy Wolf,Wolf,Jeremy,2B,UNC Greensboro,UNCG,730238720,UNC Greensboro,BBC,R,R,49,415.2,145,156,47,99,10,2,8,0,.936,12
1886,1267572224,C. Hanson,Carter Hanson,Hanson,Carter,RF,University of Massachusetts,MASS,5451,UMass,BBC,L,L,48,403.2,164,109,100,2,7,0,6,0,.936,1
1887,1170584576,E. Leon,Eddie Leon,Leon,Eddie,3B,Marshall University,MRSH,730333696,Marshall,BBC,R,R,59,506.1,178,171,37,123,11,3,8,0,.936,10
1888,1105460480,T. Rodriguez,Taer Rodriguez,Rodriguez,Taer,3B,Dartmouth College,DART,730216192,Dartmouth,BBC,R,R,36,305.1,123,124,29,87,8,4,4,0,.935,9
1888,1134055424,W. Mitchell,Walker Mitchell,Mitchell,Walker,3B,Coastal Carolina University,CCAR,4104,Coastal Carolina,BBC,R,R,63,532.0,161,155,39,106,10,3,7,0,.935,11
1890,1162433792,O. McElfatrick,Owen McElfatrick,McElfatrick,Owen,3B,Northwestern University,NW,730247680,Northwestern,BBC,R,R,51,420.1,146,139,26,104,9,2,7,0,.935,15
1891,1184713216,J. Kang,Jordan Kang,Kang,Jordan,2B,Harvard University,HARV,5450,Harvard,BBC,R,R,34,258.0,90,108,41,60,7,2,5,0,.935,7
1892,1196805120,D. Cease,Derek Cease,Cease,Derek,2B,Penn State University,PSU,5326,Penn State,BBC,R,R,38,162.2,59,77,28,44,5,1,4,0,.935,10
1892,1093156096,M. Rose,Matt Rose,Rose,Matt,3B,University of South Florida,USF,2292,South Florida,BBC,R,R,43,337.2,69,77,31,41,5,1,4,0,.935,2
1894,1108626176,H. Zipay,Henry Zipay,Zipay,Henry,3B,University of Nebraska-Omaha,NEOM,730235648,Omaha,BBC,L,R,47,395.2,119,123,29,86,8,3,5,0,.935,9
1895,1205967539,M. Tufts,Mac Tufts,Tufts,Mac,SS,Longwood University,LONG,730219264,Longwood,BBC,R,R,48,381.0,137,169,59,99,11,2,9,0,.935,25
1896,1203265280,P. Engskov,Patrick Engskov,Engskov,Patrick,SS,Arkansas State University,ARST,730290176,Arkansas State,BBC,R,R,53,459.0,187,230,70,145,15,3,12,0,.935,32
1896,1422693397,M. Marin,Manny Marin,Marin,Manny,3B,University of Tennessee,TENN,730153728,Tennessee,BBC,R,R,58,389.1,83,92,21,65,6,3,3,0,.935,7
1898,1296199425,S. Leonard,Samuel Leonard,Leonard,Samuel,SS,Alcorn State University,ALCN,5376,Alcorn State,BBC,R,R,47,337.0,140,168,62,95,11,3,8,0,.935,14
1898,1342167387,C. Bailey,Carter Bailey,Bailey,Carter,SS,Georgia State University,GAST,730239744,Georgia State,BBC,R,R,53,409.0,141,168,57,100,11,2,9,0,.935,22
1900,1336138240,C. Fellows,Cole Fellows,Fellows,Cole,LF,Columbia University,CLMB,730319104,Columbia,BBC,L,R,37,294.2,122,61,56,1,4,0,4,0,.934,1
1900,1157888329,J. McCoy,Jake McCoy,McCoy,Jake,LF,San Jose State University,SJSU,730206720,San Jose State,BBC,R,R,42,344.2,128,61,56,1,4,0,4,0,.934,0
1902,1260756992,D. Bargo,Dalton Bargo,Bargo,Dalton,LF,University of Tennessee,TENN,730153728,Tennessee,BBC,L,R,50,378.0,113,76,49,22,5,2,3,0,.934,1
1903,1079641856,Z. Fjelstad,Zach Fjelstad,Fjelstad,Zach,3B,UC Irvine,UCI,3031,UC Irvine,BBC,L,R,42,317.1,93,91,23,62,6,2,4,0,.934,9
1904,1005553647,T. Aoki,Tanner Aoki,Aoki,Tanner,3B,Mississippi Valley State University,MVSU,730259200,Mississippi Valley State,BBC,S,R,41,316.2,101,106,36,63,7,0,7,0,.934,2
1905,1176353025,M. Maloney,Michael Maloney,Maloney,Mike,SS,Western Michigan University,WMU,730165248,Western Michigan,BBC,R,R,40,336.1,110,121,39,74,8,3,5,0,.934,13
1906,1803435341,D. Park,Dawson Park,Park,Dawson,2B,Texas State University,TXST,5420,Texas State,BBC,R,R,49,380.0,124,166,61,94,11,1,10,0,.934,25
1906,1009011935,D. Massey,DJ Massey,Massey,DJ,SS,Utah Valley University,UVU,730263552,Utah Valley,BBC,R,R,50,375.1,161,166,44,111,11,5,7,0,.934,20
1908,1708586628,T. Yukumoto,Ty Yukumoto,Yukumoto,Ty,SS,Gonzaga University,GONZ,730200832,Gonzaga,BBC,L,R,51,446.1,149,181,56,113,12,3,9,0,.934,30
1909,1391696428,G. Gandy,Gus Gandy,Gandy,Gus,SS,Samford University,SAM,730386432,Samford,BBC,R,R,54,446.1,149,165,44,110,11,0,11,0,.933,23
1910,1105515264,T. Brooks,Ty Brooks,Brooks,Ty,SS,University of South Alabama,USA,730298880,South Alabama,BBC,L,R,44,365.2,126,134,41,84,9,2,7,0,.933,10
1911,1395982135,J. Flores,Jaden Flores,Flores,Jaden,3B,Texas Southern University,TXSO,4768,Texas Southern,BBC,R,R,50,386.2,119,119,31,80,8,1,7,0,.933,9
